local_id,names,count,loc,rkd,ulan,viaf,wikidata,heritage_e_number,heritage_f_number,not_assigned,oxford_dict_nat_bio,gnd
2211,Edwin May Fox,3,,,http://vocab.getty.edu/ulan/500139523,,,E6182,F2810,,,
2214,Edward Reginald Frampton,3,http://id.loc.gov/authorities/names/nb2003057984,,http://vocab.getty.edu/ulan/500002328,http://viaf.org/viaf/36429190,http://www.wikidata.org/entity/Q2096527,E6207,F2835,,,https://d-nb.info/gnd/1155112903
2240,Joseph Freeman,3,,,http://vocab.getty.edu/ulan/500011436,,http://www.wikidata.org/entity/Q20740274,E6225,F2853,,,
2307,John Gardner,3,,,http://vocab.getty.edu/ulan/500438879,,,E4074;E6272,F2900; F847,,,
2313,W. Garthwaite,3,,,http://vocab.getty.edu/ulan/500007202,,http://www.wikidata.org/entity/Q21289925,E6279,F2907,,,
2325,Thomas Gaugain,3,http://id.loc.gov/authorities/names/no2009065581,,http://vocab.getty.edu/ulan/500053579,http://viaf.org/viaf/300126505,http://www.wikidata.org/entity/Q787064,E6290,F2918,,,https://d-nb.info/gnd/1034261517
2334,Edward E. Geflowski,3,,,,,,E7081,F3702,,,
2389,Henry Gilder,3,,,http://vocab.getty.edu/ulan/500009929,,http://www.wikidata.org/entity/Q107456343,E6334,F2962,,,
2448,James Chisholm Gooden,3,,,http://vocab.getty.edu/ulan/500020798,,http://www.wikidata.org/entity/Q75572470,E6401,F1693; F3021,,,
2452,Robert Gwelo Goodman,3,,,http://vocab.getty.edu/ulan/500111275,http://viaf.org/viaf/96516333,http://www.wikidata.org/entity/Q20087671,E6405,F3025,,,https://d-nb.info/gnd/1152018353
2456,Harry Goodwin,3,,,http://vocab.getty.edu/ulan/500022685,,http://www.wikidata.org/entity/Q21466505,E6409,F3029,,,
2533,William Greene,3,,,http://vocab.getty.edu/ulan/500155381,,,E6481,F3102,,,
2534,Thomas Greenhalgh,3,,,http://vocab.getty.edu/ulan/500074023,,http://www.wikidata.org/entity/Q26165384,E6482,F3103,,,
2576,William Groombridge,3,http://id.loc.gov/authorities/names/nr91034627,,http://vocab.getty.edu/ulan/500008449,,http://www.wikidata.org/entity/Q8010235,E6506,F3127; F870,,,
2595,William Gush,3,,,http://vocab.getty.edu/ulan/500023062,,http://www.wikidata.org/entity/Q8010283,E6524,F3145,,,
2605,Henry Gyles,3,http://id.loc.gov/authorities/names/nb2012015833,,http://vocab.getty.edu/ulan/500003415,,http://www.wikidata.org/entity/Q5722346,E6531,F3152,,,
2609,Arthur Hacker,3,http://id.loc.gov/authorities/names/nr92027511,,http://vocab.getty.edu/ulan/500018934,http://viaf.org/viaf/7660466,http://www.wikidata.org/entity/Q3354355,E6535,F3156,,,https://d-nb.info/gnd/1083013734
2650,James Whitelaw Hamilton,3,http://id.loc.gov/authorities/names/nr92028246,,http://vocab.getty.edu/ulan/500022410,http://viaf.org/viaf/7255642,http://www.wikidata.org/entity/Q19585802,E6575,F3196; F891,,,https://d-nb.info/gnd/1041760256
2671,J. Hardman,3,,,http://vocab.getty.edu/ulan/500144051,,,E6590,F3211,,,
2685,Augustus John Cuthbert Hare,3,http://id.loc.gov/authorities/names/n87840949,,http://vocab.getty.edu/ulan/500019909,http://viaf.org/viaf/5145803,http://www.wikidata.org/entity/Q4821445,E6585,F3206,,,https://d-nb.info/gnd/119424266
2688,William Owen Harling,3,,,http://vocab.getty.edu/ulan/500100953,,http://www.wikidata.org/entity/Q21466084,E6588,F3209,,,
2697,Robert Harrington,3,,,http://vocab.getty.edu/ulan/500032320,,http://www.wikidata.org/entity/Q21453243,E6611,F3232,,,
2701,Edwin Harris,3,,,http://vocab.getty.edu/ulan/500014175,,http://www.wikidata.org/entity/Q1294654,E6616,F3237,,,
2730,Henry Haseler,3,,,http://vocab.getty.edu/ulan/500006807,,,E6630,F1721; F3251,,,
2739,Inigo Maurice Hauck,3,,,http://vocab.getty.edu/ulan/500030548,,,E6646,F3267,,,
2740,George Haugh,3,,,http://vocab.getty.edu/ulan/500009389,,http://www.wikidata.org/entity/Q21463014,E6644;E4154,F3265; F917,,,
2770,Mary Hayllar,3,,,http://vocab.getty.edu/ulan/500060112,,http://www.wikidata.org/entity/Q18674194,E6670,F3291,,,
2787,Charles Head,3,,,http://vocab.getty.edu/ulan/500019438,,http://www.wikidata.org/entity/Q21462985,E6685,F3306,,,
2813,Howard Helmick,3,,,http://vocab.getty.edu/ulan/500022971,,http://www.wikidata.org/entity/Q19668253,E6708,F3329,,,
2825,Archibald S. Henning,3,http://id.loc.gov/authorities/names/n92048716,,http://vocab.getty.edu/ulan/500003116,http://viaf.org/viaf/1664448,http://www.wikidata.org/entity/Q4786356,E6719,F3340,,,https://d-nb.info/gnd/1041369492
2831,Henry Henshall,3,,,http://vocab.getty.edu/ulan/500025251,,http://www.wikidata.org/entity/Q6238824,E6724,F3345,,,
2906,William Armfield Hobday,3,http://id.loc.gov/authorities/names/nr93000675,,http://vocab.getty.edu/ulan/500006829,,http://www.wikidata.org/entity/Q8004536,E6786,F3408,,,
2917,Joris Hoefnagel,3,http://id.loc.gov/authorities/names/n91119718,,http://vocab.getty.edu/ulan/500024336,http://viaf.org/viaf/42143324,http://www.wikidata.org/entity/Q1388840,E6795;E5042,F1751; F3417,,,https://d-nb.info/gnd/119024845
2925,Edward Henry Holder,3,,,http://vocab.getty.edu/ulan/500032638,,,E6810,F3432,,,
2926,William Hole,3,http://id.loc.gov/authorities/names/n84017986,,http://vocab.getty.edu/ulan/500023232,http://viaf.org/viaf/95824452,http://www.wikidata.org/entity/Q8012419,E6808,F3430,,,https://d-nb.info/gnd/1051583179
2933,John Holland I,3,,,http://vocab.getty.edu/ulan/500146330,,,E6812,F3434,,,
2937,Richard Hollingdale,3,,,http://vocab.getty.edu/ulan/500012358,,,E6816,F3438,,,
2939,John Hollins,3,,,http://vocab.getty.edu/ulan/500018306,,http://www.wikidata.org/entity/Q6239633,E6814,F3436,,,
2986,George W. Horlor,3,,,http://vocab.getty.edu/ulan/500030412,,http://www.wikidata.org/entity/Q97105187,E6857,F3479,,,
2998,Walter Charles Horsley,3,,,http://vocab.getty.edu/ulan/500015564,,http://www.wikidata.org/entity/Q17502403,E6866,F3488,,,
3022,Jean Huber,3,http://id.loc.gov/authorities/names/n96018190,,http://vocab.getty.edu/ulan/500004498,http://viaf.org/viaf/44570672,http://www.wikidata.org/entity/Q684146,E6889,F3511,,,https://d-nb.info/gnd/119317788
3023,Louis Hübner,3,,,http://vocab.getty.edu/ulan/500087445,,,E6890,F3512,,,
3034,Edward Hughes Ball Hughes,3,,,http://vocab.getty.edu/ulan/500442437,,,E6901,F3523,,,
3062,Marion Elizabeth Hunt,3,,,http://vocab.getty.edu/ulan/500015781,,http://www.wikidata.org/entity/Q52150152,E6938,F3560,,,
3064,Walter Hunt,3,http://id.loc.gov/authorities/names/n96101083,,http://vocab.getty.edu/ulan/500476007,http://viaf.org/viaf/27909111,http://www.wikidata.org/entity/Q540567,E6940,F3562,,,https://d-nb.info/gnd/120734516
3065,William H. Thurlow Hunt,3,,,http://vocab.getty.edu/ulan/500104871,,,E6942,F3564,,,
3076,Jacques-Gabriel Huquier,3,,https://rkd.nl/artists/40688,http://vocab.getty.edu/ulan/500005322,https://viaf.org/viaf/95713314,http://www.wikidata.org/entity/Q6134408,E6930,F3552,,,https://d-nb.info/gnd/1035331128
3081,Johann Heinrich von Hurter,3,http://id.loc.gov/authorities/names/n2002136655,,http://vocab.getty.edu/ulan/500019022,http://viaf.org/viaf/62333191,http://www.wikidata.org/entity/Q19755894,E6934,F3556,,,https://d-nb.info/gnd/11770590X
3094,Jan van Huysum,3,http://id.loc.gov/authorities/names/n83800167,,http://vocab.getty.edu/ulan/500001494,http://viaf.org/viaf/12577068,http://www.wikidata.org/entity/Q527869,E6952,F2145; F3574,,,https://d-nb.info/gnd/132727110
3105,James Dickson Innes,3,http://id.loc.gov/authorities/names/n87804133,,http://vocab.getty.edu/ulan/500006002,http://viaf.org/viaf/35397912,http://www.wikidata.org/entity/Q3404191,E4205,F956,,,https://d-nb.info/gnd/124750966
3112,Jean-Baptiste Isabey,3,http://id.loc.gov/authorities/names/n84087775,,http://vocab.getty.edu/ulan/500031174,http://viaf.org/viaf/71652351,http://www.wikidata.org/entity/Q551132,E6965,F3587,,,https://d-nb.info/gnd/115866655
3120,George Jackson,3,,,http://vocab.getty.edu/ulan/500006120,,http://www.wikidata.org/entity/Q21463145,E7023,F3645,,,
3137,James Hennessy,3,,,http://vocab.getty.edu/ulan/500399402,,,E6720,F3341,,,
3155,Joseph/John Jenkins,3,http://id.loc.gov/authorities/names/nr93002433,,http://vocab.getty.edu/ulan/500019809,,http://www.wikidata.org/entity/Q16062942,E7006,F3628,,,
3183,Isaac Johnson,3,http://id.loc.gov/authorities/names/n80063787,,http://vocab.getty.edu/ulan/500005122,,http://www.wikidata.org/entity/Q19324866,E7159,F1785; F3780,,,
3189,C. Johnston,3,,,,,,E7164,F3785,,,
3194,Adrian Jones,3,http://id.loc.gov/authorities/names/n97005595,,http://vocab.getty.edu/ulan/500016656,,http://www.wikidata.org/entity/Q686793,E7182,F3803,,,
3211,Thomas Alfred Jones,3,,,http://vocab.getty.edu/ulan/500031431,,http://www.wikidata.org/entity/Q21459921,E7200,F3821,,,
3251,Charles Samuel Keene,3,http://id.loc.gov/authorities/names/n85273359,,http://vocab.getty.edu/ulan/500030662,http://viaf.org/viaf/22413323,http://www.wikidata.org/entity/Q943757,E5084,F1793,,,https://d-nb.info/gnd/119464101
3263,Edward Sherard Kennedy,3,,,http://vocab.getty.edu/ulan/500010599,,,E7257,F3878,,,
3265,William Denholm Kennedy,3,http://id.loc.gov/authorities/names/nr93033754,,http://vocab.getty.edu/ulan/500013916,,http://www.wikidata.org/entity/Q18672875,E7259,F3880,,,
3271,James Powell Kernochan,3,,,http://vocab.getty.edu/ulan/500447266,,http://www.wikidata.org/entity/Q55418394,E8422,F5048,,,
3288,Thomas de Keyser,3,,,http://vocab.getty.edu/ulan/500009014,http://viaf.org/viaf/47926237,http://www.wikidata.org/entity/Q932263,E7282,F3902,,,https://d-nb.info/gnd/132559900
3290,William Kidd,3,,,http://vocab.getty.edu/ulan/500012292,,http://www.wikidata.org/entity/Q8013989,E7288,F3909,,,
3306,Thomas Kirkby,3,,,http://vocab.getty.edu/ulan/500019096,,,E7330,F3951,,,
3343,Henri L'Evêque,3,http://id.loc.gov/authorities/names/n94104048,,http://vocab.getty.edu/ulan/500017050,http://viaf.org/viaf/18918147,http://www.wikidata.org/entity/Q26248477,E7489,F4110,,,https://d-nb.info/gnd/1053303459
3372,Thomas Reynolds Lamont,3,http://id.loc.gov/authorities/names/nr92036961,,http://vocab.getty.edu/ulan/500009236,,http://www.wikidata.org/entity/Q37191120,E7385,F4006,,,
3408,Oscar Larum,3,,,,,,E7418,F4039,,,
3437,John Le Conte,3,http://id.loc.gov/authorities/names/nr2006008182,,http://vocab.getty.edu/ulan/500083911,,http://www.wikidata.org/entity/Q21153744,E7452,F4073,,,
3445,Charles Hutton Lear,3,http://id.loc.gov/authorities/names/nr93028064,,http://vocab.getty.edu/ulan/500001696,,http://www.wikidata.org/entity/Q20962971,E7446,F4067,,,
3448,Charles Leaver,3,,,http://vocab.getty.edu/ulan/500089764,,http://www.wikidata.org/entity/Q20201673,E7448,F4069,,,
3481,Andrew Benjamin Lens,3,,,http://vocab.getty.edu/ulan/500031130,,http://www.wikidata.org/entity/Q94344878,E7490,F4111,,,
3507,Samuel Lewis,3,http://id.loc.gov/authorities/names/n50049596,,http://vocab.getty.edu/ulan/500014561,http://viaf.org/viaf/67710358,http://www.wikidata.org/entity/Q51710886,E7508,F4129,,,https://d-nb.info/gnd/135872936
3519,Henry Harris Lines,3,,,http://vocab.getty.edu/ulan/500031746,,http://www.wikidata.org/entity/Q5722658,E7537,F4158,,,
3537,Edward Lloyd,3,,,http://vocab.getty.edu/ulan/500021635,,,E7560,F4181,,,
3541,James Lobley,3,,,http://vocab.getty.edu/ulan/500018419,,http://www.wikidata.org/entity/Q20008642,E7564,F4185,,,
3544,Frederick William Lock,3,,,http://vocab.getty.edu/ulan/500022477,,http://www.wikidata.org/entity/Q23041423,E7565,F4186,,,
3552,George Edward Lodge,3,http://id.loc.gov/authorities/names/n80082383,,http://vocab.getty.edu/ulan/500008104,http://viaf.org/viaf/23441761,http://www.wikidata.org/entity/Q5538885,E7574,F4195,,,https://d-nb.info/gnd/1205479228
3595,Albert Dürer Lucas,3,,,http://vocab.getty.edu/ulan/500013100,,http://www.wikidata.org/entity/Q20200828,E7643,F4264,,,
3596,Edward George Handel Lucas,3,,,http://vocab.getty.edu/ulan/500028262,,http://www.wikidata.org/entity/Q19974849,E7644,F4265,,,
3602,Samuel Lucas,3,http://id.loc.gov/authorities/names/no2003065969,,http://vocab.getty.edu/ulan/500016196,,http://www.wikidata.org/entity/Q7412050,E5119,F1828,,,
3624,Robert Walker Macbeth,3,http://id.loc.gov/authorities/names/no2004004040,,http://vocab.getty.edu/ulan/500004931,http://viaf.org/viaf/73556644,http://www.wikidata.org/entity/Q1605301,E7655,F4276,,,https://d-nb.info/gnd/1138813702
3633,William MacDuff,3,,,http://vocab.getty.edu/ulan/500023011,,http://www.wikidata.org/entity/Q21465888,E7663,F4284,,,
3635,Jessie MacGregor,3,http://id.loc.gov/authorities/names/nr96034578,,http://vocab.getty.edu/ulan/500021623,http://viaf.org/viaf/95814587,http://www.wikidata.org/entity/Q19409121,E7837,F4461,,,https://d-nb.info/gnd/1037859081
3671,Joseph Maiden,3,,,http://vocab.getty.edu/ulan/500029899,,http://www.wikidata.org/entity/Q21464648,E7696,F4317,,,
3674,Martin Maingaud,3,,,http://vocab.getty.edu/ulan/500020982,http://viaf.org/viaf/309579266,http://www.wikidata.org/entity/Q3850104,E7697,F4318,,,https://d-nb.info/gnd/129149586
3683,L. D. Man,3,,,http://vocab.getty.edu/ulan/500017663,,,E7707,F4329,,,
3684,Orazio Manara,3,,,http://vocab.getty.edu/ulan/500087914,,http://www.wikidata.org/entity/Q21461605,E7710,F4332,,,
3690,Joshua Hargrave Sams Mann,3,,,http://vocab.getty.edu/ulan/500018058,,,E7709,F4331,,,
3693,Mrs. Manning,3,,,http://vocab.getty.edu/ulan/500196803,,,E7716,F4338,,,
3731,John Marten,3,,,http://vocab.getty.edu/ulan/500004180,,,E7742,F4364,,,
3733,Henry Martens,3,,,http://vocab.getty.edu/ulan/500019163,,http://www.wikidata.org/entity/Q5725496,E7741,F4363,,,
3749,Edward Mascall,3,,,http://vocab.getty.edu/ulan/500012077,,http://www.wikidata.org/entity/Q21456266,E7765,F4389,,,
3763,Agostino Masucci,3,,,http://vocab.getty.edu/ulan/500028642,http://viaf.org/viaf/23007468,http://www.wikidata.org/entity/Q395680,E7778,F4402,,,https://d-nb.info/gnd/121823768
3788,John Blake McDonald,3,http://id.loc.gov/authorities/names/nr93033755,,http://vocab.getty.edu/ulan/500027438,,http://www.wikidata.org/entity/Q18954366,E7659,F4280,,,
379,John Clayton Adams,3,,,http://vocab.getty.edu/ulan/500004342,,http://www.wikidata.org/entity/Q4331509,E2892,F65,,,
3792,John McGhie,3,http://id.loc.gov/authorities/names/nr93032869,,http://vocab.getty.edu/ulan/500016132,,http://www.wikidata.org/entity/Q21462502,E7836,F4460,,,
3794,Robert Ronald McIan,3,http://id.loc.gov/authorities/names/n79150387,,http://vocab.getty.edu/ulan/500026306,http://viaf.org/viaf/77245470,http://www.wikidata.org/entity/Q742082,E7839,F4463,,,https://d-nb.info/gnd/124338933
3800,William Darling McKay,3,,,http://vocab.getty.edu/ulan/500013284,http://viaf.org/viaf/95762118,http://www.wikidata.org/entity/Q21464570,E7669,F4290,,,https://d-nb.info/gnd/1179855426
3851,Henry Hoppner Meyer,3,http://id.loc.gov/authorities/names/n97862617,,http://vocab.getty.edu/ulan/500018655,http://viaf.org/viaf/62713320,http://www.wikidata.org/entity/Q12061751,E7828,F4452,,,https://d-nb.info/gnd/132599007
3855,James Godsell Middleton,3,,,http://vocab.getty.edu/ulan/500028439,,http://www.wikidata.org/entity/Q19973589,E7856,F4480,,,
3865,Edward Miles,3,,,http://vocab.getty.edu/ulan/500012458,,http://www.wikidata.org/entity/Q18730215,E7868,F4492,,,
3886,Edward Milner,3,,,http://vocab.getty.edu/ulan/500033176,,http://www.wikidata.org/entity/Q1293015,E7865,F4489,,,
3904,Thomas Mogford,3,,,http://vocab.getty.edu/ulan/500030982,http://viaf.org/viaf/604145858090823022208,http://www.wikidata.org/entity/Q18735127,E7900,F4524,,,https://d-nb.info/gnd/1038772664
3956,John Moore,3,,,http://vocab.getty.edu/ulan/500073699,,http://www.wikidata.org/entity/Q21462648,E7940,F4564,,,
3957,John Collingham Moore,3,http://id.loc.gov/authorities/names/nr93003921,,http://vocab.getty.edu/ulan/500002960,,http://www.wikidata.org/entity/Q16063392,E7941,F4565,,,
3964,Paulus Moreelse,3,http://id.loc.gov/authorities/names/nr91019314,,http://vocab.getty.edu/ulan/500006080,http://viaf.org/viaf/34701462,http://www.wikidata.org/entity/Q59620,E7950,F4574,,,https://d-nb.info/gnd/121745783
3977,George Morley,3,,,http://vocab.getty.edu/ulan/500002428,,http://www.wikidata.org/entity/Q53504917,E7965,F4589,,,
3979,Charles Augustus Mornewick the elder,3,,,http://vocab.getty.edu/ulan/500031181,,,E7968,F4592,,,
4008,Thomas Edwin Mostyn,3,,,http://vocab.getty.edu/ulan/500010186,http://viaf.org/viaf/95743192,http://www.wikidata.org/entity/Q20491027,E7994,F4618,,,https://d-nb.info/gnd/1050992911
4017,David Muirhead,3,http://id.loc.gov/authorities/names/nr93032581,,http://vocab.getty.edu/ulan/500002615,http://viaf.org/viaf/22017434,http://www.wikidata.org/entity/Q21452774,E8002,F1870; F4626,,,https://d-nb.info/gnd/1038591163
4018,Jeremiah Hodges Mulcahy,3,,,http://vocab.getty.edu/ulan/500048345,,http://www.wikidata.org/entity/Q43014763,E8003,F4627,,,
4022,Richard Müller,3,http://id.loc.gov/authorities/names/nr96002293,,http://vocab.getty.edu/ulan/500022260,http://viaf.org/viaf/57419361,http://www.wikidata.org/entity/Q2150252,E8006,F4630,,,https://d-nb.info/gnd/119189100
4033,Alfred James Munnings,3,http://id.loc.gov/authorities/names/n86800463,,http://vocab.getty.edu/ulan/500024825,http://viaf.org/viaf/113149105997968490286,http://www.wikidata.org/entity/Q940445,E4350,F1084; F1874; F4640,,,https://d-nb.info/gnd/119065789
4034,Henry Turner Munns,3,,,http://vocab.getty.edu/ulan/500022663,,http://www.wikidata.org/entity/Q21453653,E8017,F4641,,,
4051,W. Murray,3,,,http://vocab.getty.edu/ulan/500019660,,,E8032,F4656,,,
4053,F. Sydney Muschamp,3,,,http://vocab.getty.edu/ulan/500013864,,http://www.wikidata.org/entity/Q21459992,E8033,F4657,,,
4059,Robert van der Myn,3,,,http://vocab.getty.edu/ulan/500124228,,http://www.wikidata.org/entity/Q41337280,E7853,F4477,,,
4066,George Napier,3,,,http://vocab.getty.edu/ulan/500005051,,,E8042,F4666,,,
4086,Bartolomeo Nazzari,3,,,http://vocab.getty.edu/ulan/500023738,http://viaf.org/viaf/25460162,http://www.wikidata.org/entity/Q465240,E8047,F4671,,,https://d-nb.info/gnd/121486818
4149,James Nixon,3,,,http://vocab.getty.edu/ulan/500017124,,http://www.wikidata.org/entity/Q16858107,E8113,F4738,,,
4171,Ernest Normand,3,,,http://vocab.getty.edu/ulan/500010880,,http://www.wikidata.org/entity/Q3057110,E8132,F4757,,,
4192,John Wright Oakes,3,http://id.loc.gov/authorities/names/no2008071916,,http://vocab.getty.edu/ulan/500006195,,http://www.wikidata.org/entity/Q6264978,E8143,F4768,,,
4262,Hannah Palmer,3,,,http://vocab.getty.edu/ulan/500019881,,http://www.wikidata.org/entity/Q21466003,E8208,F4833,,,
4299,Alfred William Parsons,3,http://id.loc.gov/authorities/names/n88063325,,http://vocab.getty.edu/ulan/500030793,http://viaf.org/viaf/45397746,http://www.wikidata.org/entity/Q4723267,E8242,F4867,,,https://d-nb.info/gnd/13001866X
430,Thomas Allason,3,http://id.loc.gov/authorities/names/nr99034770,,http://vocab.getty.edu/ulan/500027990,http://viaf.org/viaf/66811900,http://www.wikidata.org/entity/Q7787012,E2940,F99,,,https://d-nb.info/gnd/1157912001
4314,Frank Paton,3,,,http://vocab.getty.edu/ulan/500022458,,http://www.wikidata.org/entity/Q5488911,E8260,F4886,,,
4329,Richard Morton Paye,3,,,http://vocab.getty.edu/ulan/500007816,,http://www.wikidata.org/entity/Q18757052,E8272,F4898,,,
4340,James Peale I,3,http://id.loc.gov/authorities/names/n86021622,,http://vocab.getty.edu/ulan/500029852,http://viaf.org/viaf/65481799,http://www.wikidata.org/entity/Q3161332,E8280,F4906,,,https://d-nb.info/gnd/1160325464
4342,Stephen Pearce,3,,,http://vocab.getty.edu/ulan/500290174,,,E8282,F4908,,,
4356,John Thomas Peele,3,,,http://vocab.getty.edu/ulan/500000490,,http://www.wikidata.org/entity/Q16059805,E8296,F4922,,,
438,Thomas Allen,3,,,http://vocab.getty.edu/ulan/500030339,,http://www.wikidata.org/entity/Q20540907,E9875,F7907,,,
4381,Jean-Baptiste Perronneau,3,http://id.loc.gov/authorities/names/n97863050,,http://vocab.getty.edu/ulan/500023956,http://viaf.org/viaf/24871247,http://www.wikidata.org/entity/Q2518370,E8316,F4942,,,https://d-nb.info/gnd/118790439
4386,Antoine Pesne,3,http://id.loc.gov/authorities/names/n84159761,,http://vocab.getty.edu/ulan/500003171,http://viaf.org/viaf/47048879,http://www.wikidata.org/entity/Q203758,E8320,F4946,,,https://d-nb.info/gnd/118592904
4391,William Pether,3,,,http://vocab.getty.edu/ulan/500018007,http://viaf.org/viaf/226413190,http://www.wikidata.org/entity/Q3568880,E8335,F4961,,,https://d-nb.info/gnd/133247309
4422,Henry Hall Pickersgill,3,,,http://vocab.getty.edu/ulan/500079710,,http://www.wikidata.org/entity/Q21453300,E8354,F4980,,,
4425,William Pickett,3,,,http://vocab.getty.edu/ulan/500026778,,http://www.wikidata.org/entity/Q23830288,E8357,F4983,,,
4427,Jan Willem Pieneman,3,,,http://vocab.getty.edu/ulan/500024980,http://viaf.org/viaf/77060508,http://www.wikidata.org/entity/Q512948,E8359,F4985,,,https://d-nb.info/gnd/116179694
4430,Pietro Antonio de Pietri,3,,,http://vocab.getty.edu/ulan/500006588,http://viaf.org/viaf/99656918,http://www.wikidata.org/entity/Q3903654,E8360,F4986,,,https://d-nb.info/gnd/122148606
4481,James Poole,3,,,http://vocab.getty.edu/ulan/500101647,,http://www.wikidata.org/entity/Q21289168,E8403,F5029,,,
4485,Thomas Pooley,3,,,http://vocab.getty.edu/ulan/500074417,,http://www.wikidata.org/entity/Q21460757,E8400,F5026,,,
4488,Gustave Pope,3,,,http://vocab.getty.edu/ulan/500025051,,http://www.wikidata.org/entity/Q17264509,E8407,F5033,,,
4522,Robert Price,3,,,http://vocab.getty.edu/ulan/500007259,,http://www.wikidata.org/entity/Q19358252,E8453,F5079,,,
4525,Alfred Priest,3,,,http://vocab.getty.edu/ulan/500020053,,http://www.wikidata.org/entity/Q21455313,E8440,F5066,,,
4565,Charles Claude Pyne,3,http://id.loc.gov/authorities/names/n79047273,,http://vocab.getty.edu/ulan/500031672,,http://www.wikidata.org/entity/Q52154649,E8476,F5102,,,
4575,Daniel Quigley,3,,,,,,E4416,F1151,,,
4583,Henrietta Rae,3,http://id.loc.gov/authorities/names/no2007029921,,http://vocab.getty.edu/ulan/500020011,http://viaf.org/viaf/27337271,http://www.wikidata.org/entity/Q3132442,E8491,F5117,,,https://d-nb.info/gnd/1216190402
4617,Samuel Read,3,,,http://vocab.getty.edu/ulan/500021972,,http://www.wikidata.org/entity/Q22982012,E8531,F5157,,,
4641,John Renton,3,http://id.loc.gov/authorities/names/nr2006011790,,http://vocab.getty.edu/ulan/500014448,,http://www.wikidata.org/entity/Q20064327,E8536,F1929; F5162,,,
4660,Alfred William Rich,3,http://id.loc.gov/authorities/names/no93005527,,http://vocab.getty.edu/ulan/500018531,http://viaf.org/viaf/53720588,http://www.wikidata.org/entity/Q4723631,E8714,F1932; F5340,,,https://d-nb.info/gnd/1052441106
4664,Edward M. Richardson,3,,,http://vocab.getty.edu/ulan/500027292,,http://www.wikidata.org/entity/Q24705361,E8565,F5191,,,
467,Henry Anelay,3,http://id.loc.gov/authorities/names/nr91006845,,http://vocab.getty.edu/ulan/500006166,http://viaf.org/viaf/51542887,http://www.wikidata.org/entity/Q21153681,E2972,F131,,,https://d-nb.info/gnd/122079663
4724,George Edward Robertson,3,,,http://vocab.getty.edu/ulan/500022437,,http://www.wikidata.org/entity/Q19999278,E8557,F5183,,,
4725,Henry Robert Robertson,3,http://id.loc.gov/authorities/names/n84168423,,http://vocab.getty.edu/ulan/500010838,,http://www.wikidata.org/entity/Q21453522,E8558,F5184,,,
4728,James Robertson,3,http://id.loc.gov/authorities/names/nr94009441,,http://vocab.getty.edu/ulan/500004067,http://viaf.org/viaf/100296388,http://www.wikidata.org/entity/Q1348650,E8559,F5185,,,https://d-nb.info/gnd/119533006
4748,William Robinson,3,http://id.loc.gov/authorities/names/n82028465,,http://vocab.getty.edu/ulan/500015843,http://viaf.org/viaf/69817840,http://www.wikidata.org/entity/Q4992239,E8625,F5251,,,https://d-nb.info/gnd/12272335X
4759,Pieter Gerritsz. van Roestraten,3,,,http://vocab.getty.edu/ulan/500027935,http://viaf.org/viaf/233237823,http://www.wikidata.org/entity/Q2100080,E8629,F5255,,,https://d-nb.info/gnd/1019668903
4772,Peter Romney,3,http://id.loc.gov/authorities/names/no00077039,,http://vocab.getty.edu/ulan/500015534,,http://www.wikidata.org/entity/Q2077897,E5246,F1944; F5266,,,
4782,Salvator Rosa,3,http://id.loc.gov/authorities/names/n50048421,,http://vocab.getty.edu/ulan/500011328,http://viaf.org/viaf/46830369,http://www.wikidata.org/entity/Q359421,E8650,F5276,,,https://d-nb.info/gnd/118791141
4802,Richard Rothwell,3,http://id.loc.gov/authorities/names/no2014126851,,http://vocab.getty.edu/ulan/500013444,http://viaf.org/viaf/95763196,http://www.wikidata.org/entity/Q2150488,E8664,F5290,,,https://d-nb.info/gnd/1051005760
4810,Charles Rowbotham,3,,,http://vocab.getty.edu/ulan/500025248,,http://www.wikidata.org/entity/Q19363517,E8671,F5297,,,
4841,William Wynne Ryland,3,http://id.loc.gov/authorities/names/n88085285,,http://vocab.getty.edu/ulan/500013243,http://viaf.org/viaf/38461889,http://www.wikidata.org/entity/Q2581132,E8692,F5318,,,https://d-nb.info/gnd/143020757
4844,J. R. Ryott,3,,,http://vocab.getty.edu/ulan/500014212,,,E8695,F5321,,,
4858,Frank O. Salisbury,3,http://id.loc.gov/authorities/names/nr00037279,,http://vocab.getty.edu/ulan/500006385,http://viaf.org/viaf/73695963,http://www.wikidata.org/entity/Q129331,E5259;E8741,F1955; F5367,,,https://d-nb.info/gnd/1217315241
4859,John Francis Salmon,3,,,http://vocab.getty.edu/ulan/500018385,,http://www.wikidata.org/entity/Q21289263,E8742,F5368,,,
4879,Emma Sandys,3,,,http://vocab.getty.edu/ulan/500029242,,http://www.wikidata.org/entity/Q2511313,E8763,F5389,,,
4891,Richard Sasse,3,,,http://vocab.getty.edu/ulan/500032274,,http://www.wikidata.org/entity/Q7328892,E8768,F5394,,,
4903,Reuben T. W. Sayers,3,,,http://vocab.getty.edu/ulan/500019242,,http://www.wikidata.org/entity/Q21466226,E8778,F5404,,,
4908,Henry Thomas Schaefer,3,,,http://vocab.getty.edu/ulan/500009533,,http://www.wikidata.org/entity/Q21453631,E8790,F5416,,,
