count,name,pseudonym,source,active_from,active_to,viaf,ulan,wikidata,wikipedia,source,loc,gnd
55,Spada Lionello,,data,1590,1622,http://viaf.org/viaf/74631549,http://vocab.getty.edu/ulan/500030547,http://www.wikidata.org/entity/Q2739274,http://it.wikipedia.org/wiki/Leonello_Spada,data,http://id.loc.gov/authorities/names/nr97034105,https://d-nb.info/gnd/117485799
55,Manfredi Bartolomeo,,vocab,1600,1649,http://viaf.org/viaf/95798511,http://vocab.getty.edu/ulan/500019094,http://www.wikidata.org/entity/Q721166,,vocab,http://id.loc.gov/authorities/names/nr90005659,https://d-nb.info/gnd/118882503
55,Pennacchi Girolamo,Girolamo da Treviso il Giovane,data,1470,1544,http://viaf.org/viaf/95730747,http://vocab.getty.edu/ulan/500008148,http://www.wikidata.org/entity/Q181980,http://it.wikipedia.org/wiki/Girolamo_da_Treviso_the_Younger,data,http://id.loc.gov/authorities/names/no2012068145,https://d-nb.info/gnd/1015858961
55,Bigari Vittorio Maria,,data,1710,1776,http://viaf.org/viaf/77118683,http://vocab.getty.edu/ulan/500014688,http://www.wikidata.org/entity/Q514645,http://it.wikipedia.org/wiki/Vittorio_Bigari,data,http://id.loc.gov/authorities/names/n2004074861,https://d-nb.info/gnd/119122219
55,Gambarini Giuseppe,,data and vocab,1700,1725,http://viaf.org/viaf/47035723,http://vocab.getty.edu/ulan/500011106,http://www.wikidata.org/entity/Q3108045,http://it.wikipedia.org/wiki/Giuseppe_Gambarini,data and vocab,,https://d-nb.info/gnd/121401529
55,Boccati Giovanni,,data,1440,1499,http://viaf.org/viaf/95737538,http://vocab.getty.edu/ulan/500009256,http://www.wikidata.org/entity/Q1115113,http://it.wikipedia.org/wiki/Giovanni_Boccati,data,http://id.loc.gov/authorities/names/nr92038771,https://d-nb.info/gnd/124574424
54,Saliba Antonello de,,data,1475,1535,http://viaf.org/viaf/305338492,http://vocab.getty.edu/ulan/500024094,http://www.wikidata.org/entity/Q597038,http://it.wikipedia.org/wiki/Antonello_de_Saliba,data,,https://d-nb.info/gnd/1043783210
54,Haeredes Pauli,,data,1558,1631,http://viaf.org/viaf/2524637,,,,data,,
54,Mannozzi Giovanni,Giovanni da San Giovanni,data,1610,1699,http://viaf.org/viaf/71494885,http://vocab.getty.edu/ulan/500021773,http://www.wikidata.org/entity/Q1058463,http://it.wikipedia.org/wiki/Giovanni_da_San_Giovanni,data,http://id.loc.gov/authorities/names/nr90011652,https://d-nb.info/gnd/121095576
54,Savoldo Giovanni Gerolamo,,data and vocab,1500,1699,http://viaf.org/viaf/95765591,http://vocab.getty.edu/ulan/500013834,http://www.wikidata.org/entity/Q99028515,,data and vocab,http://id.loc.gov/authorities/names/n85202852,https://d-nb.info/gnd/119279797
54,Calvaert Denijs,,data,1545,1619,http://viaf.org/viaf/95804469,http://vocab.getty.edu/ulan/500020043,http://www.wikidata.org/entity/Q544264,,data,http://id.loc.gov/authorities/names/nr2002046071,https://d-nb.info/gnd/124269931
54,Filotesio Nicola,Cola dell'Amatrice,data,1500,1559,http://viaf.org/viaf/95872022,http://vocab.getty.edu/ulan/500030888,http://www.wikidata.org/entity/Q3339886,http://it.wikipedia.org/wiki/Nicola_Filotesio,data,http://id.loc.gov/authorities/names/n83018286,https://d-nb.info/gnd/102373914
54,Nuvolone Carlo Francesco,,vocab,1620,1670,http://viaf.org/viaf/56551769,http://vocab.getty.edu/ulan/500006349,http://www.wikidata.org/entity/Q951849,,vocab,http://id.loc.gov/authorities/names/nr2003006054,https://d-nb.info/gnd/128807938
54,Bloemen Pieter van,Stendardo,vocab,1670,1720,http://viaf.org/viaf/2740462,http://vocab.getty.edu/ulan/500013733,http://www.wikidata.org/entity/Q1696398,,vocab,http://id.loc.gov/authorities/names/nr2001013793,https://d-nb.info/gnd/1231261501
54,Ambrogio di Baldese,Maestro della Madonna Straus,,1380,1415,,,,,,,
53,Tiarini Alessandro,,data and vocab,1590,1699,http://viaf.org/viaf/47658559,http://vocab.getty.edu/ulan/500015327,http://www.wikidata.org/entity/Q2248508,http://it.wikipedia.org/wiki/Alessandro_Tiarini,data and vocab,http://id.loc.gov/authorities/names/nr2001009386,https://d-nb.info/gnd/123011922
53,Pirez Àlvaro,,,1400,1434,,,,,,,
53,Salimbeni Lorenzo,,vocab,1400,1420,http://viaf.org/viaf/190337439,http://vocab.getty.edu/ulan/500021203,http://www.wikidata.org/entity/Q680878,,vocab,http://id.loc.gov/authorities/names/n00092778,https://d-nb.info/gnd/119065061
53,Francesco d'Antonio,,,1415,1433,,,,,,,
53,Vanni Andrea,,vocab,1350,1413,http://viaf.org/viaf/44573230,http://vocab.getty.edu/ulan/500031690,http://www.wikidata.org/entity/Q495226,,vocab,http://id.loc.gov/authorities/names/nr91028537,https://d-nb.info/gnd/136637140
53,Gentileschi Artemisia,,data and vocab,1610,1653,http://viaf.org/viaf/316786853,http://vocab.getty.edu/ulan/500011658,http://www.wikidata.org/entity/Q212657,,data and vocab,http://id.loc.gov/authorities/names/n87102497,https://d-nb.info/gnd/118936794
53,Giovanni Battista di Jacopo,Rosso Fiorentino,data and vocab,1510,1540,http://viaf.org/viaf/316395767,http://vocab.getty.edu/ulan/500014451,http://www.wikidata.org/entity/Q312617,,data and vocab,http://id.loc.gov/authorities/names/n85221402,https://d-nb.info/gnd/118814206
53,Giannicola di Paolo,,data and vocab,1494,1544,http://viaf.org/viaf/291627677,http://vocab.getty.edu/ulan/500005722,http://www.wikidata.org/entity/Q3105284,http://it.wikipedia.org/wiki/Giannicola_di_Paolo,data and vocab,,https://d-nb.info/gnd/130075361
53,Melozzo degli Ambrogi,Melozzo da Forlì,data and vocab,1450,1495,http://viaf.org/viaf/40174386,http://vocab.getty.edu/ulan/500020519,http://www.wikidata.org/entity/Q314579,http://it.wikipedia.org/wiki/Melozzo_da_Forl%C3%AC,data and vocab,http://id.loc.gov/authorities/names/n86021753,https://d-nb.info/gnd/118783114
52,Monaldi Paolo,,,1730,1780,,,,,,,
52,Dandini Cesare,,data and vocab,1600,1657,http://viaf.org/viaf/69203319,http://vocab.getty.edu/ulan/500008198,http://www.wikidata.org/entity/Q1982670,http://it.wikipedia.org/wiki/Cesare_Dandini,data and vocab,http://id.loc.gov/authorities/names/nr91028967,https://d-nb.info/gnd/119503131
52,Orsi Lelio,,data,1525,1587,http://viaf.org/viaf/13105395,http://vocab.getty.edu/ulan/500023401,http://www.wikidata.org/entity/Q860728,http://it.wikipedia.org/wiki/Lelio_Orsi,data,http://id.loc.gov/authorities/names/n85158424,https://d-nb.info/gnd/118869469
52,Giambono Michele,,data and vocab,1420,1462,http://viaf.org/viaf/95799796,http://vocab.getty.edu/ulan/500019282,http://www.wikidata.org/entity/Q1361095,,data and vocab,http://id.loc.gov/authorities/names/nr99022042,https://d-nb.info/gnd/11871726X
52,Giolfino Nicolò,,data and vocab,1500,1555,http://viaf.org/viaf/40279578,http://vocab.getty.edu/ulan/500002608,http://www.wikidata.org/entity/Q2070123,http://it.wikipedia.org/wiki/Niccol%C3%B2_Giolfino,data and vocab,http://id.loc.gov/authorities/names/no2017165273,https://d-nb.info/gnd/123176344
51,Giovanni da Modena,,data and vocab,1400,1451,http://viaf.org/viaf/10947322,http://vocab.getty.edu/ulan/500023758,http://www.wikidata.org/entity/Q3107542,,data and vocab,http://id.loc.gov/authorities/names/n2011047730,https://d-nb.info/gnd/130240982
51,Traversi Gaspare,,vocab,1745,1770,http://viaf.org/viaf/69799223,http://vocab.getty.edu/ulan/500011841,http://www.wikidata.org/entity/Q1388163,,vocab,http://id.loc.gov/authorities/names/nr2003031942,https://d-nb.info/gnd/122015134
51,"""Giotto""",,vocab,1275,1299,http://viaf.org/viaf/27073355,http://vocab.getty.edu/ulan/500010766,http://www.wikidata.org/entity/Q7814,,vocab,http://id.loc.gov/authorities/names/n81071909,https://d-nb.info/gnd/118539477
51,Longhi Alessandro,,vocab,1760,1790,http://viaf.org/viaf/28010350,http://vocab.getty.edu/ulan/500010632,http://www.wikidata.org/entity/Q1855242,,vocab,http://id.loc.gov/authorities/names/n94047059,https://d-nb.info/gnd/124655602
51,Pisano Giovanni,,vocab,1270,1349,http://viaf.org/viaf/100174152,http://vocab.getty.edu/ulan/500017740,http://www.wikidata.org/entity/Q314932,,vocab,http://id.loc.gov/authorities/names/n85123822,https://d-nb.info/gnd/174258178
51,"""Barna""",,vocab,1323,1370,http://viaf.org/viaf/6988161938108339870007,http://vocab.getty.edu/ulan/500004337,http://www.wikidata.org/entity/Q2447325,,vocab,http://id.loc.gov/authorities/names/nr98029970,https://d-nb.info/gnd/11884928X
51,Amato Michele,,,,,,,,,,,
51,Raffaellino del Colle,,data,1500,1566,http://viaf.org/viaf/49493698,http://vocab.getty.edu/ulan/500021279,http://www.wikidata.org/entity/Q1323835,,data,http://id.loc.gov/authorities/names/no2002010043,https://d-nb.info/gnd/123942438
51,Balducci Matteo,,data,1490,1553,http://viaf.org/viaf/95837654,http://vocab.getty.edu/ulan/500025309,http://www.wikidata.org/entity/Q3299615,http://it.wikipedia.org/wiki/Matteo_Balducci,data,,
51,Poelenburg Cornelis van,Satir,,1615,1667,,,,,,,
51,Segantini Giovanni,,vocab,1875,1932,http://viaf.org/viaf/10120651,http://vocab.getty.edu/ulan/500005029,http://www.wikidata.org/entity/Q379300,,vocab,http://id.loc.gov/authorities/names/n83019469,https://d-nb.info/gnd/118612700
50,Mengs Anton Raphael,,vocab,1745,1779,http://viaf.org/viaf/54179382,http://vocab.getty.edu/ulan/500009824,http://www.wikidata.org/entity/Q76718,,vocab,http://id.loc.gov/authorities/names/n79089094,https://d-nb.info/gnd/118783270
50,Carloni Carlo Innocenzo,,data,1700,1775,http://viaf.org/viaf/47561531,http://vocab.getty.edu/ulan/500018857,http://www.wikidata.org/entity/Q1041995,http://it.wikipedia.org/wiki/Carlo_Carlone,data,http://id.loc.gov/authorities/names/n98012481,https://d-nb.info/gnd/118967282
50,Cagnacci Guido,,data and vocab,1620,1699,http://viaf.org/viaf/68012255,http://vocab.getty.edu/ulan/500017753,http://www.wikidata.org/entity/Q2449649,http://it.wikipedia.org/wiki/Guido_Cagnacci,data and vocab,http://id.loc.gov/authorities/names/n88065908,https://d-nb.info/gnd/11919404X
50,Allori Cristofano,,data,1590,1622,http://viaf.org/viaf/22935104,http://vocab.getty.edu/ulan/500011249,http://www.wikidata.org/entity/Q352482,http://it.wikipedia.org/wiki/Cristofano_Allori,data,http://id.loc.gov/authorities/names/n83032272,https://d-nb.info/gnd/118644815
50,Cesare da Sesto,,data,1500,1523,http://viaf.org/viaf/27338906,http://vocab.getty.edu/ulan/500009037,http://www.wikidata.org/entity/Q1056977,http://it.wikipedia.org/wiki/Cesare_da_Sesto,data,http://id.loc.gov/authorities/names/nr91025578,https://d-nb.info/gnd/119295369
50,Palmerucci Guiduccio,,vocab,1300,1349,http://viaf.org/viaf/95680914,http://vocab.getty.edu/ulan/500000060,http://www.wikidata.org/entity/Q3119489,,vocab,,https://d-nb.info/gnd/1197831088
50,Arcangelo di Jacopo del Sellaio,Maestro del tondo Miller/ Pseudo Jacopo del Sellaio,vocab,1480,1530,http://viaf.org/viaf/96701899,http://vocab.getty.edu/ulan/500023242,http://www.wikidata.org/entity/Q2525549,,vocab,http://id.loc.gov/authorities/names/nr00034063,https://d-nb.info/gnd/131533010
50,Francesco di Gentile da Fabriano,,data and vocab,1460,1499,http://viaf.org/viaf/95713253,http://vocab.getty.edu/ulan/500005314,http://www.wikidata.org/entity/Q2183056,,data and vocab,,https://d-nb.info/gnd/1179840380
50,Rondinelli Nicolò,,data,1490,1510,http://viaf.org/viaf/95842661,http://vocab.getty.edu/ulan/500026086,http://www.wikidata.org/entity/Q1409601,,data,,https://d-nb.info/gnd/123280567
50,Bertuzzi Nicola,Anconitano,data and vocab,1730,1777,http://viaf.org/viaf/95803851,http://vocab.getty.edu/ulan/500019956,http://www.wikidata.org/entity/Q7028958,,data and vocab,http://id.loc.gov/authorities/names/nr2005012975,https://d-nb.info/gnd/128869089
50,Agocchiari Barnaba,Barnaba da Modena,data and vocab,1350,1399,http://viaf.org/viaf/95838297,http://vocab.getty.edu/ulan/500025413,http://www.wikidata.org/entity/Q808410,http://it.wikipedia.org/wiki/Barnaba_da_Modena,data and vocab,http://id.loc.gov/authorities/names/nr92008524,https://d-nb.info/gnd/121043789
49,Pellegrino di Giovanni,,data,1428,1428,http://viaf.org/viaf/95861269,http://vocab.getty.edu/ulan/500029091,http://www.wikidata.org/entity/Q2070389,http://it.wikipedia.org/wiki/Pellegrino_di_Giovanni,data,,
49,Pasinelli Lorenzo,,vocab,1645,1750,http://viaf.org/viaf/15575166,http://vocab.getty.edu/ulan/500021391,http://www.wikidata.org/entity/Q1645684,,vocab,http://id.loc.gov/authorities/names/nr94019819,https://d-nb.info/gnd/119217600
49,Matteo di Pietro da Gualdo,,data and vocab,1460,1510,http://viaf.org/viaf/95839668,http://vocab.getty.edu/ulan/500025615,http://www.wikidata.org/entity/Q3852242,http://it.wikipedia.org/wiki/Matteo_da_Gualdo,data and vocab,http://id.loc.gov/authorities/names/nr00011465,https://d-nb.info/gnd/121182045
49,Turino di Vanni,,vocab,1370,1450,http://viaf.org/viaf/40322141,http://vocab.getty.edu/ulan/500003837,http://www.wikidata.org/entity/Q3542305,,vocab,,https://d-nb.info/gnd/124824277
49,Marini Antonio Maria,,manual,1690,1799,http://viaf.org/viaf/88126227,http://vocab.getty.edu/ulan/500004014,http://www.wikidata.org/entity/Q3619844,,manual,http://id.loc.gov/authorities/names/nr93002156,https://d-nb.info/gnd/119111535
49,Lorenzo d'Alessandro,,data and vocab,1460,1501,http://viaf.org/viaf/79480433,http://vocab.getty.edu/ulan/500010714,http://www.wikidata.org/entity/Q1158989,,data and vocab,http://id.loc.gov/authorities/names/nr2001052585,https://d-nb.info/gnd/123391768
49,Mondo Domenico,,vocab,1743,1799,http://viaf.org/viaf/34503644,http://vocab.getty.edu/ulan/500000118,http://www.wikidata.org/entity/Q3713147,,vocab,http://id.loc.gov/authorities/names/nr98026379,https://d-nb.info/gnd/131504444
49,Kienerk Giorgio,,vocab,1887,1943,http://viaf.org/viaf/77114680,http://vocab.getty.edu/ulan/500184610,http://www.wikidata.org/entity/Q3765529,,vocab,http://id.loc.gov/authorities/names/n96013057,https://d-nb.info/gnd/118925792
49,Rosselli Bernardo di Stefano,Maestro della Lunetta di Via Romana,vocab,1320,1526,,,,,vocab,,https://d-nb.info/gnd/1057512338
49,Orioli Pietro di Francesco,,data,1480,1510,http://viaf.org/viaf/18293285,http://vocab.getty.edu/ulan/500031403,http://www.wikidata.org/entity/Q544839,http://it.wikipedia.org/wiki/Pietro_di_Francesco_degli_Orioli,data,http://id.loc.gov/authorities/names/nr91029410,https://d-nb.info/gnd/129083143
49,Giuliano da Rimini,,vocab,1300,1349,http://viaf.org/viaf/95743074,http://vocab.getty.edu/ulan/500010169,http://www.wikidata.org/entity/Q3107912,,vocab,http://id.loc.gov/authorities/names/no98071086,https://d-nb.info/gnd/122816692
49,Fontana Prospero,,data,1520,1597,http://viaf.org/viaf/27955496,http://vocab.getty.edu/ulan/500115593,http://www.wikidata.org/entity/Q460751,http://it.wikipedia.org/wiki/Prospero_Fontana,data,http://id.loc.gov/authorities/names/nr90022230,https://d-nb.info/gnd/122507428
49,Della Robbia Giovanni Antonio,,data,1480,1530,http://viaf.org/viaf/95723260,http://vocab.getty.edu/ulan/500006945,http://www.wikidata.org/entity/Q1010700,http://it.wikipedia.org/wiki/Giovanni_della_Robbia,data,http://id.loc.gov/authorities/names/n84036561,https://d-nb.info/gnd/118679376
48,Poli Giuseppe,,manual,1730,1745,,http://vocab.getty.edu/ulan/500180476,,,manual,,
48,Alberti Antonio,Antonio da Ferrara,vocab,1400,1449,http://viaf.org/viaf/95747353,http://vocab.getty.edu/ulan/500010908,http://www.wikidata.org/entity/Q1638954,,vocab,http://id.loc.gov/authorities/names/nr91027431,https://d-nb.info/gnd/102427097
48,Sirani Elisabetta,,,1655,1665,,,,,,,
48,Buonamico di Martino da Firenze,Buffalmacco,,1315,1315,,,,,,,
48,Morone Francesco,,data and vocab,1490,1529,http://viaf.org/viaf/291303489,http://vocab.getty.edu/ulan/500007610,http://www.wikidata.org/entity/Q1441160,,data and vocab,,https://d-nb.info/gnd/121003981
48,Staurachios di Scio,,,1070,1070,,,,,,,
48,Teodoro,,,1070,1070,,,,,,,
48,Cerrini Giovanni Domenico,Cavaliere Perugino,data and vocab,1630,1681,http://viaf.org/viaf/76588457,http://vocab.getty.edu/ulan/500029921,http://www.wikidata.org/entity/Q2636964,http://it.wikipedia.org/wiki/Giovanni_Domenico_Cerrini,data and vocab,http://id.loc.gov/authorities/names/nr2005028599,https://d-nb.info/gnd/129768138
48,Genga Girolamo,,data,1480,1599,http://viaf.org/viaf/24871954,http://vocab.getty.edu/ulan/500005411,http://www.wikidata.org/entity/Q920115,http://it.wikipedia.org/wiki/Girolamo_Genga,data,http://id.loc.gov/authorities/names/n83220007,https://d-nb.info/gnd/118716808
48,Bissolo Francesco,,data and vocab,1490,1554,http://viaf.org/viaf/90000191,http://vocab.getty.edu/ulan/500021465,http://www.wikidata.org/entity/Q2566320,http://it.wikipedia.org/wiki/Francesco_Bissolo,data and vocab,,https://d-nb.info/gnd/138462275
48,Vanni Francesco,,data and vocab,1560,1650,http://viaf.org/viaf/17494662,http://vocab.getty.edu/ulan/500012526,http://www.wikidata.org/entity/Q960581,http://it.wikipedia.org/wiki/Francesco_Vanni,data and vocab,http://id.loc.gov/authorities/names/n86019131,https://d-nb.info/gnd/122125312
47,Sweerts Michael,,vocab,1640,1660,http://viaf.org/viaf/18030345,http://vocab.getty.edu/ulan/500026983,http://www.wikidata.org/entity/Q1342328,,vocab,http://id.loc.gov/authorities/names/nr96022588,https://d-nb.info/gnd/119373742
47,Pacino di Buonaguida,,vocab,1300,1349,http://viaf.org/viaf/95825675,http://vocab.getty.edu/ulan/500023419,http://www.wikidata.org/entity/Q3459812,,vocab,http://id.loc.gov/authorities/names/nr97008924,https://d-nb.info/gnd/1124174710
47,Chiari Giuseppe,,data and vocab,1675,1727,http://viaf.org/viaf/42915758,http://vocab.getty.edu/ulan/500024838,http://www.wikidata.org/entity/Q3107986,http://it.wikipedia.org/wiki/Giuseppe_Bartolomeo_Chiari,data and vocab,http://id.loc.gov/authorities/names/no2005057289,https://d-nb.info/gnd/129391255
47,Carrà Carlo,,vocab,1908,1953,http://viaf.org/viaf/7400206,http://vocab.getty.edu/ulan/500008934,http://www.wikidata.org/entity/Q168496,,vocab,http://id.loc.gov/authorities/names/n79043180,https://d-nb.info/gnd/118519247
47,Rossellino Antonio,,vocab,1449,1499,http://viaf.org/viaf/10642130,http://vocab.getty.edu/ulan/500002855,http://www.wikidata.org/entity/Q256079,,vocab,http://id.loc.gov/authorities/names/nr95008184,https://d-nb.info/gnd/118791206
47,Toscani Giovanni,,vocab,1400,1430,http://viaf.org/viaf/122247397,http://vocab.getty.edu/ulan/500014628,http://www.wikidata.org/entity/Q1526455,,vocab,,https://d-nb.info/gnd/137461550
47,Spinelli Niccolò,Niccolò Fiorentino,vocab,1480,1899,http://viaf.org/viaf/23059911,http://vocab.getty.edu/ulan/500046279,http://www.wikidata.org/entity/Q16582310,,vocab,http://id.loc.gov/authorities/names/nr2005027628,https://d-nb.info/gnd/1160520569
47,Sironi Mario,,,1900,1961,,,,,,,
47,Maso di Banco,,vocab,1320,1350,http://viaf.org/viaf/95733296,http://vocab.getty.edu/ulan/500008558,http://www.wikidata.org/entity/Q514664,,vocab,http://id.loc.gov/authorities/names/n85016738,https://d-nb.info/gnd/121059669
