count,value,sources,authority_id,exactMatch,broadMatch,narrowMatch,closeMatch,relatedMatch
2,Studie Zeichnung,hertziana,,,,,,
2,Heft,hertziana,49304700,,http://vocab.getty.edu/aat/300264354,,,
2,Applik (Vorderseite),hertziana,,,,,,
2,Gasometer,hertziana,49856100,http://vocab.getty.edu/aat/300197849,,,,
2,Stadtmodell,hertziana,49461700,,http://vocab.getty.edu/aat/300188698,,,
2,Schachtel,hertziana,49110000,http://vocab.getty.edu/aat/300045643,,,,
2,Festdokumentation,hertziana,49308500,,,,,
2,Spiegelkasten,hertziana,,,,,,
2,Pistole,hertziana,48221000,http://vocab.getty.edu/aat/300037160,,,,
2,Trumeau,hertziana,49595100,http://vocab.getty.edu/aat/300002914,,,,
2,Ateliergebäude,hertziana,49808900,,,,http://vocab.getty.edu/aat/300426137,
2,Tasse,hertziana,49175200,http://vocab.getty.edu/aat/300043202,,,,
2,Verbindungstrakt,hertziana,49659900,,http://vocab.getty.edu/aat/300072553,,,
2,Glockenstuhl,hertziana,49717200,http://vocab.getty.edu/aat/300259495,,,,
2,Türblatt,hertziana,49589900,,http://vocab.getty.edu/aat/300002803,,,
2,Grundschule,hertziana,49916500,http://vocab.getty.edu/aat/300006597,,,,
2,Opferstock,hertziana,48875400,http://vocab.getty.edu/aat/300263336,,,,
2,Werkzeug,hertziana,48967700,http://vocab.getty.edu/aat/300024841,,,,
2,Außenseite,hertziana,,,,,,
2,Schauseite (dritte),hertziana,,,,,,
2,Buchhandlung,hertziana,49803300,http://vocab.getty.edu/aat/300005297,,,,
2,Gedenkstätte,hertziana,49381000,,,http://vocab.getty.edu/aat/300006956,,
2,Adyton,hertziana,20131157,,,,,
2,Wassergraben,hertziana,49829300,http://vocab.getty.edu/aat/300003716,,,,
2,Madrasa,hertziana,49697000,http://vocab.getty.edu/aat/300006563,,,,
2,Südseite,hertziana,,,,,,
2,Grottenwerk,hertziana,,,,,,
2,Straßenverlauf,hertziana,,,,,,
2,Attikageschoss,hertziana,,,,,,
2,Ruine,hertziana,,,,,,
2,Appartement,hertziana,49687900,,,,http://vocab.getty.edu/aat/300004063;http://vocab.getty.edu/aat/300004050,
2,Wasserkraftwerk,hertziana,49839700,http://vocab.getty.edu/aat/300000422,,,,
2,Parlatorium,hertziana,49698400,,,,,
2,Tabernakelbild,hertziana,,,,,,
2,Saline,hertziana,49782000,http://vocab.getty.edu/aat/300045537,,,,
2,Arzneigefäß,hertziana,49200000,,,,,
2,Konferenzzimmer,hertziana,49687300,,,,,
2,Gestühlswange,hertziana,20130042,,http://vocab.getty.edu/aat/300038521,,,
2,Hauptflügel,hertziana,49676200,,,,,
2,Omophorion,hertziana,48867200,,,,,
2,Polizei,hertziana,,,,,,
2,Kandelaberbasis,hertziana,49019000,,,,,
2,Klosterschule,hertziana,49914900,,,,,
2,Nordquerhaus,hertziana,,,,,,
2,Südquerhaus,hertziana,,,,,,
2,Rauchfass,hertziana,,,,,,
2,Jugendhaus,hertziana,49887100,,,,,
2,Grab,hertziana,01200017,http://vocab.getty.edu/aat/300005907,,,,
2,Kantharos,hertziana,49190000,http://vocab.getty.edu/aat/300198840,,,,
2,Diagramm,hertziana,49530700,http://vocab.getty.edu/aat/300015387,,,,
2,Spiegelsaal,hertziana,49664300,,http://vocab.getty.edu/aat/300004420,,,
2,Institutsgebäude,hertziana,49926600,,,,,
2,Säbel,hertziana,48218200,http://vocab.getty.edu/aat/300037086,,,,
2,Reproduktion,hertziana,,,,,,
2,Versammlungsgebäude,hertziana,49823100,,,http://vocab.getty.edu/aat/300005103,,
2,Fotogramm,hertziana,49449400,http://vocab.getty.edu/aat/300127296,,,,
2,Parure,hertziana,48437400,http://vocab.getty.edu/aat/300261068,,,,
2,Pfeilerbasis,hertziana,49611200,,,,http://vocab.getty.edu/aat/300233843,
2,Querhaus (Nord),hertziana,,,,,,
2,Gedenkmonument,hertziana,,,,,,
2,Durchfahrt,hertziana,49684300,,,,http://vocab.getty.edu/aat/300069189,
2,Autobahnbrücke,hertziana,49877600,,,,http://vocab.getty.edu/aat/300007891,
2,Messbecher,hertziana,49163800,http://vocab.getty.edu/aat/300198981,,,,
2,Aquarium,hertziana,,,,,,
2,Vorhof,hertziana,49658300,http://vocab.getty.edu/aat/300004104,,,,
2,Aufzug,hertziana,49685700,http://vocab.getty.edu/aat/300051186,,,,
2,Schlussblatt,hertziana,49292200,,,,,
2,Kuppel (innen),hertziana,,,,,,
2,Rahmung,hertziana,,,,,,
2,Giebelaufsatz,hertziana,49621100,,http://vocab.getty.edu/aat/300000885,,,
2,Gruppe (5-figurig),hertziana,,,,,,
2,Tumulus,hertziana,49688600,,http://vocab.getty.edu/aat/300005903,,,
2,Installation,hertziana,49488100,http://vocab.getty.edu/aat/300047896,,,,
2,Justizgebäude,hertziana,49980300,,,,,
2,Kassetten,hertziana,,,,,,
2,Gebäudekomplex,hertziana,20410131,,,,http://vocab.getty.edu/aat/300000202,
2,Bein,hertziana,,,,,,
2,Ordensgebäude,hertziana,49698600,,,,,http://vocab.getty.edu/aat/300000641
2,Botanischer Garten,hertziana,49838700,http://vocab.getty.edu/aat/300008107,,,,
2,Protokoll,hertziana,49295200,http://vocab.getty.edu/aat/300027440,,,,
2,Klebealbum,hertziana,,,,,,
2,Wallfahrtskapelle,hertziana,49732600,,http://vocab.getty.edu/aat/300004590,,,http://vocab.getty.edu/aat/300007493
2,Treppenabsatz,hertziana,,,,,,
2,Prozessionsschrein,hertziana,48862000,,,,http://vocab.getty.edu/aat/300298963,
2,Doppel-Bildseite,hertziana,49541700,,http://vocab.getty.edu/aat/300207360,,,
2,Schuh,hertziana,48271300,http://vocab.getty.edu/aat/300046065,,,,
2,Halbrelief,hertziana,,,,,,
1,Mittelschrein,khi,49464200,,http://vocab.getty.edu/aat/300264823,,,
1,Tracht,khi,48269500,http://vocab.getty.edu/aat/300380192,,,,
1,Wohn- und Gemeindehaus,marburg,49749400,,http://vocab.getty.edu/aat/300257729,,,http://vocab.getty.edu/aat/300005639
1,Blumenkasten,marburg,48629100,,,,,
1,Kämpfergesims,marburg,49617100,,http://vocab.getty.edu/aat/300001158,,,
1,Satellitenbilder mit Emblemen,marburg,,,,,,
1,Ziegelei,marburg,49772600,http://vocab.getty.edu/aat/300006278,,,,
1,Bürgerzentrum,marburg,20260014,http://vocab.getty.edu/aat/300005120,,,,
1,Abzeichen,marburg,49560700,http://vocab.getty.edu/aat/300193994,,,,
1,Flughafen,marburg,49875100,http://vocab.getty.edu/aat/300000681,,,,
1,Schöpfwerk,marburg,49846300,,,,http://vocab.getty.edu/aat/300006187,
1,Muskete,marburg,01200021,http://vocab.getty.edu/aat/300037179,,,,
1,Medaillon (Plakette),marburg,20131132,,,,http://vocab.getty.edu/aat/300077357,
1,Flöte (Musikinstrument),marburg,48595600,http://vocab.getty.edu/aat/300042513,,,,
1,Kommunionschranke,marburg,48888300,,,,,
1,Satue,marburg,,,,,,
1,Beschilderung,marburg,49433700,,,,,
1,Formstein,marburg,,,,,,
1,Rufhorn,marburg,48571200,,,,,
1,Zehntscheune,marburg,49810200,http://vocab.getty.edu/aat/300004910,,,,
1,Unterkiefer,marburg,,,,,,
1,Domherrenhof,marburg,49709400,,http://vocab.getty.edu/aat/300120766,,,
1,Knauf,marburg,20930096,http://vocab.getty.edu/aat/300080149,,,,
1,Spiegelkapsel,marburg,01200036,,http://vocab.getty.edu/aat/300242537,,,
1,Dorfgemeinschaftshaus,marburg,20260013,,,,,http://vocab.getty.edu/aat/300005120
1,Hinterhaus,marburg,49675200,,http://vocab.getty.edu/aat/300005433,,,
1,Einband-Innenseite,marburg,49388100,,,,,
1,Pandants,marburg,,,,,,
1,Diakonie,marburg,49710400,,,,,
1,Kalyx,marburg,,,,,,
1,Ofenkachel,marburg,49075800,http://vocab.getty.edu/aat/300248097,,,,
1,Spedition,marburg,49778400,,,,,
1,Beschauzeichen,marburg,20220068,http://vocab.getty.edu/aat/300028767,,,,
1,Kochtopf,marburg,,,,,,
1,Kursalon,marburg,49892900,,,,,
1,Überhandtuch,marburg,48240300,http://vocab.getty.edu/aat/300216655,,,,
1,Kraftwagen,marburg,,,,,,
1,Kalathos,marburg,,,,,,
1,Schild (Informationsobjekt),marburg,,,,,,
1,Stift (Gebäude),marburg,20220009,http://vocab.getty.edu/aat/300000635,,,,
1,Zaumzeug,marburg,48918200,http://vocab.getty.edu/aat/300248092,,,,
1,Kohlenmeiler,marburg,20131315,,,,,
1,Sühnestein,marburg,49423700,,http://vocab.getty.edu/aat/300006958,,,
1,Wandleuchte,marburg,,,,,,
1,Spolie,marburg,,,,,,
1,schwebende Figur,marburg,49431400,,http://vocab.getty.edu/aat/300047600,,,
1,Leichenwagen,marburg,49138000,http://vocab.getty.edu/aat/300212770,,,,
1,Altenteilerhaus,marburg,49761400,,http://vocab.getty.edu/aat/300005574,,,
1,Kollegientafel,marburg,,,,,,
1,Hülse,marburg,,,,,,
1,Transformatorenhaus,marburg,49852900,,,,http://vocab.getty.edu/aat/300006443,
1,Küsterhaus,marburg,49755400,,http://vocab.getty.edu/aat/300005433,,,
1,Latrine,marburg,49672000,,,,,
1,Jugendheim,marburg,49900300,,http://vocab.getty.edu/aat/300006769,,,
1,Gewandhaus,marburg,49981200,http://vocab.getty.edu/aat/300411388,,,,
1,Kolophon,marburg,20131317,,,,,
1,Kurhotel,marburg,49894100,,http://vocab.getty.edu/aat/300000553,,,
1,Messgarnitur,marburg,01200038,,http://vocab.getty.edu/aat/300234147,,,
1,Ostflügel,marburg,,,,,,
1,Deckengemälde,marburg,,,,,,
1,Sattlerei,marburg,49781400,,,,,
1,Bootshaus,marburg,49851000,http://vocab.getty.edu/aat/300007829,,,,
1,Kemenate,marburg,49947700,,,,,
1,Jagdhorn,marburg,48588400,http://vocab.getty.edu/aat/300042389,,,,
1,Zienagel,marburg,,,,,,
1,Paddel,marburg,20131372,,,,,
1,Stadtgraben,marburg,49944700,,http://vocab.getty.edu/aat/300003716,,,
1,Propstei,marburg,49693000,http://vocab.getty.edu/aat/300411427,,,,
1,Geschenkeliste,marburg,,,,,,
1,Turmspitze,marburg,49651100,,,,,
1,Oberkiefer,marburg,,,,,,
1,Doppelbüste,marburg,,,,,,
1,Backmodel,marburg,20220014,http://vocab.getty.edu/aat/300206702,,,,
1,Taufschale,marburg,20130448,http://vocab.getty.edu/aat/300197314,,,,
1,Tagungsstätte,marburg,49910100,http://vocab.getty.edu/aat/300005130,,,,
1,Leichenhalle,marburg,48422200,http://vocab.getty.edu/aat/300005879,,,,
1,Halsschmuck,marburg,48440700,,http://vocab.getty.edu/aat/300209286,,,
1,Saalbau,marburg,,,,,,
1,Aquarell (visuelles Werk),marburg,20290001,http://vocab.getty.edu/aat/300078925,,,,http://vocab.getty.edu/aat/300015045
1,Korb,marburg,49188000,,,,,
1,Corps de Logis,marburg,,,,,,
1,Palas,hertziana,49946100,,http://vocab.getty.edu/aat/300444146,,,http://vocab.getty.edu/aat/300004333
1,Bühnenbild,hertziana,49542400,http://vocab.getty.edu/aat/300188014,,,,
1,Ateliertrakt,hertziana,49808700,,,,,
1,Luftschiff,hertziana,49144000,http://vocab.getty.edu/aat/300045539,,,,
1,Stirnziegel,hertziana,49601400,http://vocab.getty.edu/aat/300002217,,,,
1,Weinkeller,hertziana,49810600,,,,http://vocab.getty.edu/aat/300004762,
1,Söckel,hertziana,,,,,,
1,Tholos,hertziana,49688900,http://vocab.getty.edu/aat/300121227,,,,
1,Blick aus der Ferne,hertziana,,,,,,
1,Linkes Querschiff,hertziana,,,,,,
1,Kirche (evangelisch-waldensisch),hertziana,,,,,,
1,Tordurchfahrt,hertziana,49651500,,,,,
1,Buchdeckel mit Kreuzigung Christi,hertziana,,,,,,
1,Zeughaus,hertziana,49932100,http://vocab.getty.edu/aat/300006917,,,,
1,Prellstein,hertziana,20131396,,,,,
1,Taubenschlag,hertziana,49663100,,,,,
1,Quelle,hertziana,,,,,,
1,Quadriga,hertziana,49439400,,,,,
1,Hammer,hertziana,48964600,http://vocab.getty.edu/aat/300024823,,,,
1,Linker Seitenschiff,hertziana,,,,,,
1,Rechter Seitenschiff,hertziana,,,,,,
1,Baum,hertziana,,,,,,
1,Weihnachtskrippe,hertziana,49483000,http://vocab.getty.edu/aat/300264820,,,,
1,Trinkglas,hertziana,49173000,,http://vocab.getty.edu/aat/300194567,,,
1,Altargebälk,hertziana,48910700,,http://vocab.getty.edu/aat/300003729,,,
1,Richterstuhl,hertziana,49977900,,,,,
1,Kostüm,hertziana,48274200,,,,,
1,Piano nobile,hertziana,,,,,,
1,Kinderzentrum,hertziana,,,,,,
1,Friedhof (jüdisch),hertziana,,,,,,
1,Sphinx,hertziana,49426700,http://vocab.getty.edu/aat/300375739,,,,
1,Radierung,hertziana,,,,,,
1,Europakarte,hertziana,,,,,,
1,Felsenskulptur,hertziana,,,,,,
1,Deckendekoration Zyklus,hertziana,,,,,,
1,Priesterseminar,hertziana,49706300,http://vocab.getty.edu/aat/300386971,,,,
1,Möbelgeschäft,hertziana,49787100,,http://vocab.getty.edu/aat/300005364,,,
1,Altarbasis,hertziana,48914700,,,,,
1,Kartuschen,hertziana,,,,,,
1,Corps de logis,hertziana,49984300,http://vocab.getty.edu/aat/300002658,,,,
1,Hochzeitsschrein,hertziana,49124900,,,,,
1,Proskenion,hertziana,,,,,,
1,Orchestra,hertziana,,,,,,
1,Hoftor,hertziana,49618100,,http://vocab.getty.edu/aat/300002916,,,
1,Kapitelll,hertziana,,,,,,
1,Pestsäule,hertziana,49453100,http://vocab.getty.edu/aat/300390524,,,,
1,Palästra,hertziana,49884700,,,,,
1,Apodyterium,hertziana,,,,,,
1,Tepidarium,hertziana,01200028,http://vocab.getty.edu/aat/300004231,,,,
1,Speichergebäude,hertziana,,,,,,
1,Filmstudio,hertziana,49797700,,,,,
1,Friedhofskirche,hertziana,49726100,,http://vocab.getty.edu/aat/300007466,,,
1,Sportplatz,hertziana,49879600,,,,,
1,Rad (Objektteil),hertziana,20930078,http://vocab.getty.edu/aat/300024976,,,,
1,Begegnungszentrum,hertziana,,,,,,
1,Berufsschule,hertziana,49917500,http://vocab.getty.edu/aat/300006574,,,,
1,Kapitelhaus,hertziana,49703900,http://vocab.getty.edu/aat/300007418,,,,
1,Gruppe (3-figurig),hertziana,,,,,,
1,Cembalo,hertziana,48600200,http://vocab.getty.edu/aat/300041678,,,,
1,Komturei,hertziana,,,,,,
1,Bilderrahmen,hertziana,20930000,http://vocab.getty.edu/aat/300404391,,,,
1,Schreibzeug,hertziana,48986800,,,,http://vocab.getty.edu/aat/300236048,
1,Kulisse,hertziana,49482200,,,,http://vocab.getty.edu/aat/300133087,
1,Säulengang,hertziana,,,,,,
1,Kurie,hertziana,49707100,,,,http://vocab.getty.edu/aat/300007515,
1,Durchgang,hertziana,,,,,,
1,Loge,hertziana,49671400,http://vocab.getty.edu/aat/300100120,,,,
1,Rednertribüne,hertziana,,,,,,
1,Flachreliefs,hertziana,,,,,,
1,Meilenstein,hertziana,49866900,http://vocab.getty.edu/aat/300006973,,,,
1,Gardine,hertziana,48241700,http://vocab.getty.edu/aat/300037564,,,,
1,Schauwand,hertziana,49434900,,,,http://vocab.getty.edu/aat/300026848,
1,Ausweis,hertziana,49372700,http://vocab.getty.edu/aat/300212145,,,,
1,Gewölbezwickel,hertziana,49621900,,,,,
1,Kerze,hertziana,49011300,http://vocab.getty.edu/aat/300037654,,,,
1,Griff,hertziana,48149200,http://vocab.getty.edu/aat/300024927,,,,
1,Kelle,hertziana,,,,,,
1,Zuckerzange,hertziana,49026900,http://vocab.getty.edu/aat/300199831,,,,
1,Humpen,hertziana,49191500,http://vocab.getty.edu/aat/300262567,,,,
1,Steinmetzzeichen,hertziana,20220074,http://vocab.getty.edu/aat/300264553,,,,
1,Donjon,hertziana,49951400,http://vocab.getty.edu/aat/300003694,,,,
1,Säulenfiguren,hertziana,,,,,,
1,Quadriportikus,hertziana,49830800,http://vocab.getty.edu/aat/300004101,,,,
1,Fenstereinsatz,hertziana,49631400,,,,,
1,Spiegel (zweite Innenseite),hertziana,,,,,,
1,Palastanlage,hertziana,20410056,,,http://vocab.getty.edu/aat/300005734,,
1,Hippodrom,hertziana,49878800,,,,,
1,Linkes Seitenschiff,hertziana,,,,,,
1,Ölmühle,hertziana,49786100,http://vocab.getty.edu/aat/300248351,,,,
1,Tuchhalle,hertziana,,,,,,
1,Tafelwerk,hertziana,49287000,,,,http://vocab.getty.edu/aat/300189216,
1,Skulpturengruppen,hertziana,,,,,,
1,Balkontür,hertziana,49645600,,http://vocab.getty.edu/aat/300002803,,,
1,Gruftdeckel,hertziana,48423600,,,,,
1,Gruppe (7-figurig),hertziana,,,,,,
1,Rechentafel,hertziana,48919000,,,,,
1,Strigilis,hertziana,20131500,,,,,
1,Leuchte,hertziana,,,,,,
1,Nagel,hertziana,48964200,http://vocab.getty.edu/aat/300048949,,,,
1,Nadel,hertziana,,,,,,
1,Balken,hertziana,20131178,,,,,
1,Südschiff (linkes Seitenschiff),hertziana,,,,,,
1,Einband (Innenseite),hertziana,,,,,,
1,Buchblock,hertziana,49393300,,,,,
1,Taufsteinfuß,hertziana,48852900,,http://vocab.getty.edu/aat/300080617,,,
1,Zifferblatt,hertziana,48978300,,,,,
1,Stock,hertziana,,,,,,
1,astronomische Uhr,hertziana,,,,,,
1,Wehrgang,hertziana,49940000,,,,http://vocab.getty.edu/aat/300002508,
1,Giebelkreuz,hertziana,49521100,,,,,
1,Reiseikone,hertziana,,,,,,
1,Bühnenmaschinerie,hertziana,,,,,,
1,Hochschule,hertziana,49927400,,http://vocab.getty.edu/aat/300122164,,,
1,Wohn- und Gewerbegebäude,hertziana,49748700,,http://vocab.getty.edu/aat/300257729;http://vocab.getty.edu/aat/300005147,,,
1,Prozessionsstange,hertziana,20350026,http://vocab.getty.edu/aat/300300412,,,,
1,Kyathos,hertziana,49186800,,,,,
1,Lunettenbild,hertziana,,,,,,
1,Verkleidung,hertziana,,,,,,
1,Innenausstattung der Anticamera,hertziana,,,,,,
1,Kapellchen,hertziana,48231000,,,,,
1,Zertifikat,hertziana,49280800,http://vocab.getty.edu/aat/300026841,,,,
1,Zwischenboden,hertziana,,,,,,
1,Leinwand,hertziana,,,,,,
1,Cappella del Rosario,hertziana,,,,,,
1,Beinhaus,hertziana,48427800,http://vocab.getty.edu/aat/300005897,,,,
1,Fassade (Nordseite),hertziana,,,,,,
1,Ostfassade,hertziana,,,,,,
1,Landkarte von Italien,hertziana,,,,,,
1,Apsisbogen,hertziana,,,,,,
1,Pinzette,hertziana,48944000,,,,,
1,Portal der Zisterne,hertziana,,,,,,
1,Restaurant,hertziana,,,,,,
1,Flugblatt,hertziana,49341400,http://vocab.getty.edu/aat/300224742,,,,
1,Feuerwehrhaus,hertziana,49858000,http://vocab.getty.edu/aat/300006044,,,,
1,Kindergarten,hertziana,49899400,,,,http://vocab.getty.edu/aat/300006592,
1,Brüstungsfeld,hertziana,49640200,,,,,
1,Kollegiengebäude,hertziana,49923200,,http://vocab.getty.edu/aat/300006617,,,
1,Portalrahmung,hertziana,,,,,,
1,Teile,hertziana,,,,,,
1,Fenestella,hertziana,,,,,,
1,Baustein,hertziana,49645000,http://vocab.getty.edu/aat/300410346,,,,
1,Fundament,hertziana,49628900,http://vocab.getty.edu/aat/300000919,,,,
1,Ausgrabung,hertziana,,,,,,
1,Erstes Gewölbe von der Tür aus,hertziana,,,,,,
1,Gebetsnische,hertziana,20131254,,,,,
1,Lünettenbilder,hertziana,,,,,,
1,Hörsaal,hertziana,49925800,,,,,http://vocab.getty.edu/aat/300004409
1,Theaterloge,hertziana,49906500,,,,,
1,Risalit,hertziana,49606800,,,,http://vocab.getty.edu/aat/300002660,
1,Plenarsaal,hertziana,49669000,,,,,
1,Hundehalsband,hertziana,,,,,,
1,Zustimmung,hertziana,,,,,,
1,Wasserschöpfwerk,hertziana,49006100,,,,,
1,Messegelände,hertziana,49921400,,,,http://vocab.getty.edu/aat/300008171,
1,Kaminsturz,hertziana,,,,,,
1,Iwan,hertziana,49695900,http://vocab.getty.edu/aat/300075830,,,,
1,Angewandte Kunst,hertziana,,,,,,
1,Ratssaal,hertziana,49969300,,http://vocab.getty.edu/aat/300006063,,,
1,Stube,hertziana,,,,,,
1,Bischofsstuhl,hertziana,,,,,,
1,Fliesenbild,hertziana,49541000,,,,http://vocab.getty.edu/aat/300410344,
1,Kulturhaus,hertziana,49922200,,,,http://vocab.getty.edu/aat/300005135,
1,Pendents,hertziana,,,,,,
1,Einsatz,hertziana,,,,,,
1,Grabfiguren,hertziana,,,,,,
1,Messinstrument,hertziana,48930500,http://vocab.getty.edu/aat/300207870,,,,
1,Bühnenhaus,hertziana,,,,,,
1,Sektglas,hertziana,49172000,http://vocab.getty.edu/aat/300043247,,,,
1,Armband,hertziana,48446700,http://vocab.getty.edu/aat/300045991,,,,
1,Brückentor,hertziana,49876800,,http://vocab.getty.edu/aat/300005080,,,
1,Glockenstube,hertziana,49719300,,,,,
1,Dokumentationszentrum,hertziana,49928800,,,,,
1,Filmhochschule,hertziana,,,,,,
1,Werkstattgebäude,hertziana,49774000,,,,,http://vocab.getty.edu/aat/300004531
1,Küchengerät,hertziana,49122700,http://vocab.getty.edu/aat/300200392,,,,
1,Theaterplakat,hertziana,49444100,,,,,
1,Feuerstelle,hertziana,20131243,,,,,
1,Fassadenbild,hertziana,,,,,,
1,Eckstein,hertziana,49636800,http://vocab.getty.edu/aat/300002616,,,,
1,Portal (West),hertziana,,,,,,
1,Merkblatt,hertziana,49298400,,,,,
1,Schleusenhaus,hertziana,49846500,,http://vocab.getty.edu/aat/300235059;http://vocab.getty.edu/aat/300005433,,,
1,Zollamt,hertziana,49957800,http://vocab.getty.edu/aat/300005998,,,,
1,Semantron,hertziana,,,,,,
1,Bildstock,hertziana,49543200,,,http://vocab.getty.edu/aat/300395577,,
1,Stadtarchiv,hertziana,49931200,,http://vocab.getty.edu/aat/300124822,,,
1,Seitenschiff (links),hertziana,,,,,,
1,Seitenschiff (rechts),hertziana,,,,,,
1,Kuppel (außen),hertziana,,,,,,
1,Sammelhandschrift,hertziana,49384200,http://vocab.getty.edu/aat/300403970,,,,
1,Stuckdekoration,hertziana,,,,,,
1,Speisekarte,hertziana,49290600,http://vocab.getty.edu/aat/300027191,,,,
1,Kuppelfresko,hertziana,,,,,,
1,Reliquie,hertziana,48860100,http://vocab.getty.edu/aat/300250795,,,,
1,Wandpfeiler,hertziana,20410081,,http://vocab.getty.edu/aat/300003172,,,
1,Lyzeum,hertziana,49915100,http://vocab.getty.edu/aat/300006627,,,,
1,Lamellophon,hertziana,,,,,,
1,Matrize,hertziana,48147200,,,,http://vocab.getty.edu/aat/300024814,
1,Schatzkammer,hertziana,49967800,http://vocab.getty.edu/aat/300006050,,,,
1,Leuchterstange,hertziana,49016800,,,,,
1,Wintergarten,hertziana,49656300,http://vocab.getty.edu/aat/300006806,,,,
1,Blumenständer,hertziana,48628900,http://vocab.getty.edu/aat/300039835,,,,
1,Vorzimmer,hertziana,49657700,http://vocab.getty.edu/aat/300081620,,,,
1,Altarbild (Innenseite),hertziana,,,,,,
1,Invalidenhaus,hertziana,49899800,,,,,
1,Toilette,hertziana,49662700,,,,,
1,Baracken,hertziana,,,,,,
1,Garage,hertziana,49856600,http://vocab.getty.edu/aat/300007806,,,,
1,Olpe,hertziana,49183100,http://vocab.getty.edu/aat/300198867,,,,
1,Seekarte,hertziana,,,,,,
1,Isometrie,hertziana,20220019,http://vocab.getty.edu/aat/300034029,,,,
1,Gartenseite,hertziana,,,,,,
1,Fenstergitter,hertziana,49633400,http://vocab.getty.edu/aat/300265160,,,,
1,Zentralbau,hertziana,,,,,,
1,Zierstein,hertziana,49398700,,,,,
1,Tankstelle,hertziana,49777200,http://vocab.getty.edu/aat/300007815,,,,
1,Fahrrad,hertziana,49137700,http://vocab.getty.edu/aat/300212636,,,,
1,Bildverkleidung,hertziana,49543000,,,,,
1,Observatorium,hertziana,49919200,http://vocab.getty.edu/aat/300007680,,,,
1,Hochzeitsanzeige,hertziana,49376400,http://vocab.getty.edu/aat/300310119,,,,
1,Phiale,hertziana,49180900,,,,,
1,Wäscherei,hertziana,49773400,http://vocab.getty.edu/aat/300005153,,,,
1,Weberei,hertziana,,,,,,
1,Molkerei,hertziana,49787500,http://vocab.getty.edu/aat/300006343,,,,
1,Bogen mit dem segnenden Gottvater,hertziana,,,,,,
1,Assemblage,hertziana,49552400,http://vocab.getty.edu/aat/300047194,,,,
1,Beichtstühle mit Reliefs,hertziana,,,,,,
1,Fassade (Nordost),hertziana,,,,,,
1,Altarraum,hertziana,49721100,http://vocab.getty.edu/aat/300004565,,,,
1,Notizzettel,hertziana,49296800,,,,,
1,Barbakane,hertziana,20410038,http://vocab.getty.edu/aat/300003628,,,,
1,Zeitschrift,hertziana,49340400,http://vocab.getty.edu/aat/300215390,,,,
1,Kappe (Bekleidung),hertziana,,,,,,
1,Bodenfliese,hertziana,49628500,,,,,http://vocab.getty.edu/aat/300250799
1,Anatomiesaal,hertziana,,,,,,
1,Schnitzbank,hertziana,48937400,,,,,
1,Versicherung,hertziana,,,,,,
1,Altar (Hauptaltar),hertziana,,,,,,
1,Zeichenkunst,hertziana,,,,,,
1,Stola,hertziana,,,,,,
1,Busbahnhof,hertziana,49867500,http://vocab.getty.edu/aat/300007805,,,,
1,Wohnsiedlung,hertziana,,,,,,
1,Wasserschloss,hertziana,49962800,,http://vocab.getty.edu/aat/300005656,,,
1,Tabaksdose,hertziana,49175400,http://vocab.getty.edu/aat/300198954,,,,
1,Briefkasten,hertziana,49127300,http://vocab.getty.edu/aat/300003853,,,,
1,Säulenfigur,hertziana,20930147,http://vocab.getty.edu/aat/300184720,,,,
1,Schlafsaal,hertziana,49663300,,,,,
1,Mühlstein,hertziana,20930094,http://vocab.getty.edu/aat/300185256,,,,
1,Radrennbahn,hertziana,49883600,,,,,
1,Johannesschüssel,hertziana,49487900,,,,,
1,Reisealbum,hertziana,,,,,,
1,Zirkel,hertziana,48982600,http://vocab.getty.edu/aat/300022488,,,,
1,Polypthykon,hertziana,,,,,,
1,Hocker,hertziana,48625700,,,,,
1,Brauerei,hertziana,49804100,http://vocab.getty.edu/aat/300006341,,,,
1,Chorverkleidung,hertziana,,,,,,
1,Freizeitzentrum,hertziana,49927600,http://vocab.getty.edu/aat/300007241,,,,
1,Prozessionskreuz,hertziana,,,,,,
1,Kamm,hertziana,49124100,http://vocab.getty.edu/aat/300236397,,,,
1,Stadtverwaltung,hertziana,49961000,http://vocab.getty.edu/aat/300006054,,,,
1,Triumphwagen,hertziana,49133800,,,,,
1,Meteorit,hertziana,,,,,,
1,Buch (mehrbändig),hertziana,,,,,,
1,Universitätskapelle,hertziana,,,,,,
1,Farbkasten,hertziana,20220095,http://vocab.getty.edu/aat/300210313,,,,
1,Winterchor,hertziana,49656500,,,,,
1,Opern- und Ballettthaus,hertziana,,,,,,
1,Seilbahnstation,hertziana,49863900,,http://vocab.getty.edu/aat/300007783,,http://vocab.getty.edu/aat/300250956,
1,Schriftstück,hertziana,20131462,,,,,
1,Mahnmal,hertziana,49379800,,http://vocab.getty.edu/aat/300006956,,,
1,Türstürz,hertziana,,,,,,
1,Pagode,hertziana,49831800,,,,,
1,Werksgelände,hertziana,,,,,,
1,Spielkarte,hertziana,48411800,,http://vocab.getty.edu/aat/300211294,,,
1,Lineal,hertziana,48988600,http://vocab.getty.edu/aat/300266529,,,,
1,Altargesprenge,hertziana,48910100,,http://vocab.getty.edu/aat/300003729,,,
1,Gewicht,hertziana,49125900,http://vocab.getty.edu/aat/300197555,,,,
1,Collage,hertziana,,,,,,
1,Gewölbespiegel,hertziana,,,,,,
