id,uri
21971,https://artresearch.net/resource/pharos/artwork/0948b997832cece0109b2bff4763ba273f188ed1
21965,https://artresearch.net/resource/pharos/artwork/41b7098d07abbf99e062683a4b2f50bae0ac5d3a
22055,https://artresearch.net/resource/pharos/artwork/04e2644d768620e46fd2bb24a4d7ebc557b18a8d
21970,https://artresearch.net/resource/pharos/artwork/39f58ef60c166c9144442447867cc313ea5bf8a4
21967,https://artresearch.net/resource/pharos/artwork/6535c8312e821a579f2a25fb2e9acd605bb2c023
22074,https://artresearch.net/resource/pharos/artwork/155bab5635ae9b523070004437b434771ecbf3ff
22072,https://artresearch.net/resource/pharos/artwork/1c14405d081ea8122360335c727cb04ea1e35dd5
22060,https://artresearch.net/resource/pharos/artwork/4e03545e77d26e4892a6450a34a0881600362e2d
21969,https://artresearch.net/resource/pharos/artwork/a337e22363ae1ee9dcc2584622c249db2fd91efd
21694,https://artresearch.net/resource/pharos/artwork/22ecc1b78da4243b27e3f12b92f747b912b61ce4
21939,https://artresearch.net/resource/pharos/artwork/581eb7fa6f3d0b112c6a8c76bc998bb785950128
21957,https://artresearch.net/resource/pharos/artwork/b8fc16df775ea5b4b6c6c310445109c23a43342b
22430,https://artresearch.net/resource/pharos/artwork/20e39a0a2477f50633f67816d31b7673d0e96dec
23032,https://artresearch.net/resource/pharos/artwork/0494f57fae903315183ebaebda72c60e1f050516
22399,https://artresearch.net/resource/pharos/artwork/2503815d3bc8d496a2173bec31a90136266abec0
23035,https://artresearch.net/resource/pharos/artwork/41cef23b62dfc129303da07491a4a905f77536ce
22696,https://artresearch.net/resource/pharos/artwork/578f9c67221b9f321188cf7778a1d2a9efee9879
22624,https://artresearch.net/resource/pharos/artwork/5f77c63344cda4e69b19581ebbefcda6f35e385e
22384,https://artresearch.net/resource/pharos/artwork/6c449d3a66b66d7c9610b877bb463c3cd49b9079
22493,https://artresearch.net/resource/pharos/artwork/6d5d88add1fa4c438cb70f8e951d78c3f0166a89
23037,https://artresearch.net/resource/pharos/artwork/87ad94629fa8d8f166843f4ebeb28ba8c0fca2c8
22504,https://artresearch.net/resource/pharos/artwork/ac6ebc44c097e8c5bb24aa880232e7b44653476e
22391,https://artresearch.net/resource/pharos/artwork/0de3ad373d8da1880a7e02c89ec8d9b4de8e53a5
22516,https://artresearch.net/resource/pharos/artwork/0c1d1f8fc6ffb2381e318c3af537a12434e6c192
22372,https://artresearch.net/resource/pharos/artwork/224c9f384d483ad5a36a620317cb9513fa460e00
22368,https://artresearch.net/resource/pharos/artwork/34f6d60c3305f3314dcea0e100bf438be1bb2481
22388,https://artresearch.net/resource/pharos/artwork/2c5f81933041cc108df555ddf9eba9f5ac818da7
22374,https://artresearch.net/resource/pharos/artwork/46e9bb2022093e334082b6d4e397bf3b1bc1f915
22371,https://artresearch.net/resource/pharos/artwork/4b8ef7f6915fa0add12a4370638f339650d1682e
22377,https://artresearch.net/resource/pharos/artwork/4751acd2ef0a6c9fb4624d0221620b159d411ebe
22379,https://artresearch.net/resource/pharos/artwork/47388b7617d421576e5ca74070a3c6c886c4b483
22373,https://artresearch.net/resource/pharos/artwork/93863ae5efd01f043beb08789b3eb5567e8ecda4
22657,https://artresearch.net/resource/pharos/artwork/9459a6e2d92d8da0d2c3ce5091bad9916a15e898
22687,https://artresearch.net/resource/pharos/artwork/9b836e112b78d835d9e17f18804cc1a562e272e9
22558,https://artresearch.net/resource/pharos/artwork/9fa3af8823ca9be7d1e10082e9762a70564a31d6
22553,https://artresearch.net/resource/pharos/artwork/39e15424cc7928d89a3c9d47386f5e6d5ab153e6
22948,https://artresearch.net/resource/pharos/artwork/5d1fa7fb335bc03e7a1acb55f895db0a859ea8e4
22480,https://artresearch.net/resource/pharos/artwork/025b6971477c4324f592e08867139808ffd68995
22939,https://artresearch.net/resource/pharos/artwork/338978063eb2bd1ad41cfd19dd0ada7fd360dcd0
22653,https://artresearch.net/resource/pharos/artwork/0d52a7191961546b4bb9967c3711065661f89c60
22899,https://artresearch.net/resource/pharos/artwork/83bb90485d672b585077949a04cf8e10172eda3e
22681,https://artresearch.net/resource/pharos/artwork/4c7697087f8a92aa8901720c8afbaec8df098454
22512,https://artresearch.net/resource/pharos/artwork/6c29f189a4a836f2162e63448c6c3a23cf1add38
22511,https://artresearch.net/resource/pharos/artwork/a63f9bb9a0a393bb2dc5b7a35101880c20c29fa3
22660,https://artresearch.net/resource/pharos/artwork/5899a9ff7ee37acb708dade9e935bdc867e731c9
