count,name,date,type,loc,viaf,ulan,source,wikidata,gnd
1,"Jacquet, Mathieu",approximately 1545–1611,person,,,,,,
1,"Pablo de Jesús, Fray",active 1796,person,,,,,,
1,"Verhulst, Karel Pieter",1775-1820,person,,,,,,
1,"Fauvelet, Jean Baptiste",1819-1883,person,,,,,,
1,"Engels, I",active 17th century,person,,,,,,
1,"Breckerveld, Herman",active 1623-1634,person,,,,,,
1,"Francia, Alexandre T",1815/20-1884,person,,,,,,
1,"Ferris, Stephen James",1835-1915,person,http://id.loc.gov/authorities/names/nr96003143,http://viaf.org/viaf/306132708,,data,http://www.wikidata.org/entity/Q19730649,
1,"Kay, James",1858-1942,person,,,,,,
1,"Ladbrooke, John Berney",1803-1879,person,http://id.loc.gov/authorities/names/nr92032537,http://viaf.org/viaf/17088978,http://vocab.getty.edu/ulan/500027769,data,http://www.wikidata.org/entity/Q18671952,
1,"Kessel, Jan van",1654-1708,person,http://id.loc.gov/authorities/names/no2011036185,http://viaf.org/viaf/7660683,http://vocab.getty.edu/ulan/500029504,data,http://www.wikidata.org/entity/Q515553,https://d-nb.info/gnd/121859223
1,"Grau y Andreu, Francisco",1772-1834,person,,,,,,
1,"Peterson, Jane",1876-1965,person,http://id.loc.gov/authorities/names/n82112017,http://viaf.org/viaf/13660785,http://vocab.getty.edu/ulan/500009626,data,http://www.wikidata.org/entity/Q6152625,
1,"Aviat, Jules-Charles",1844-1931,person,http://id.loc.gov/authorities/names/no2002032531,http://viaf.org/viaf/66738363,http://vocab.getty.edu/ulan/500099366,data,http://www.wikidata.org/entity/Q18214019,
1,"Stone, Henry",active 1826,person,,,,,,
1,"Finney, Harry",active 1895,person,,,,,,
1,"Revere, Joseph W",1812-1880,person,http://id.loc.gov/authorities/names/n89603897,http://viaf.org/viaf/63148300,,data,http://www.wikidata.org/entity/Q6287702,https://d-nb.info/gnd/1038610281
1,"Rico y Cejudo, José",approximately 1864-,person,,,,,,
1,"Burgdorfer, Daniel David",1800-1861,person,,,,,,
1,"Kádár, Béla",1877-1956,person,http://id.loc.gov/authorities/names/n93074522,http://viaf.org/viaf/95830622,http://vocab.getty.edu/ulan/500024196,data,http://www.wikidata.org/entity/Q347920,https://d-nb.info/gnd/123978726
1,"Dubus, Mathieu",-1665 or 1666,person,,,,,,
1,"Lewis, Arthur Allen",1873-1957,person,http://id.loc.gov/authorities/names/n2008165544,http://viaf.org/viaf/4413494,http://vocab.getty.edu/ulan/500332716,data,http://www.wikidata.org/entity/Q21552425,https://d-nb.info/gnd/1254529985
1,"Glowacki, Jan Nepomucen",1802-1847,person,,,,,,
1,"Terry, Henry",,person,http://id.loc.gov/authorities/names/n79011614,http://viaf.org/viaf/7655825,http://vocab.getty.edu/ulan/500021387,data,http://www.wikidata.org/entity/Q37202412,https://d-nb.info/gnd/124711154
1,"Polloni, Silvio",1888-1972,person,http://id.loc.gov/authorities/names/no96041884,http://viaf.org/viaf/70985658,,data,http://www.wikidata.org/entity/Q3960929,https://d-nb.info/gnd/143125125
1,"Spalding, C. B",active 1832-1868,person,,,,,,
1,"Borlone de Buschis, Giacomo",active 15th century,person,http://id.loc.gov/authorities/names/no2006084790,http://viaf.org/viaf/309813873,http://vocab.getty.edu/ulan/500331105,data,http://www.wikidata.org/entity/Q21167309,https://d-nb.info/gnd/123523788
1,"Marquis, Alexander",1811-1884,person,,,,,,
1,"Tommasi, Angiolo",1858-1923,person,http://id.loc.gov/authorities/names/n79040754,http://viaf.org/viaf/22939936,http://vocab.getty.edu/ulan/500011839,data,http://www.wikidata.org/entity/Q3617371,https://d-nb.info/gnd/118901982
1,"Cotton, Marietta",1865-1947,person,,,,,,
1,"Hohl, Frederick",,person,,,,,,
1,"Goudreaux, Pierre Louis",1694-1731,person,,,,,,
1,"Toutin, Henri",1614-1683,person,,,,,,
1,"Pousette-Dart, Richard",1916-1992,person,http://id.loc.gov/authorities/names/n50020133,http://viaf.org/viaf/115175504,http://vocab.getty.edu/ulan/500018154,data,http://www.wikidata.org/entity/Q870701,https://d-nb.info/gnd/119296500
1,"Varotari, Dario",1539-1596,person,http://id.loc.gov/authorities/names/nr92028582,http://viaf.org/viaf/50080958,http://vocab.getty.edu/ulan/500020467,data,http://www.wikidata.org/entity/Q1727693,https://d-nb.info/gnd/12137727X
1,"Tolstoĭ, Fedor Petrovich",1783-1873,person,http://id.loc.gov/authorities/names/n85819504,http://viaf.org/viaf/97140678,http://vocab.getty.edu/ulan/500120669,data,http://www.wikidata.org/entity/Q742253,https://d-nb.info/gnd/100374522
1,"Ulmann, Raoul",1829-,person,,,,,,
1,"Thomise, François",active 18th century,person,,,,,,
1,"Johnson, Edward Killingworth",1825-1896,person,http://id.loc.gov/authorities/names/no2008071922,,http://vocab.getty.edu/ulan/500017323,data,http://www.wikidata.org/entity/Q636430,
1,"Salimbeni, Jacopo",-approximately 1427,person,,,http://vocab.getty.edu/ulan/,data,,
1,"Bliss, Douglas Percy",1900-1984,person,http://id.loc.gov/authorities/names/n82236151,http://viaf.org/viaf/114613195,http://vocab.getty.edu/ulan/500026812,data,http://www.wikidata.org/entity/Q5301263,https://d-nb.info/gnd/1055477837
1,"Stothard, C. A",1786-1821,person,http://id.loc.gov/authorities/names/n2004022225,http://viaf.org/viaf/88074511,http://vocab.getty.edu/ulan/500002026,data,http://www.wikidata.org/entity/Q1063531,https://d-nb.info/gnd/1043836098
1,"Johnson, Thomas (18th century)",active 18th century,person,,,,,,
1,"Speakman, Russel Lindsay",,person,,,,,,
1,"Delauney, Pierre François",1759-1789,person,,,,,,
1,"Waite, Emily Burling",1887-1980,person,http://id.loc.gov/authorities/names/n00064418,http://viaf.org/viaf/96163340,,data,http://www.wikidata.org/entity/Q21795337,
1,"Ross, Denman Waldo",1853-1935,person,http://id.loc.gov/authorities/names/nr97041458,http://viaf.org/viaf/24510333,http://vocab.getty.edu/ulan/500099745,data,http://www.wikidata.org/entity/Q5257912,https://d-nb.info/gnd/136800696
1,"Böttner, Wilhelm",1752-1805,person,http://id.loc.gov/authorities/names/no2001082413,http://viaf.org/viaf/54930304,http://vocab.getty.edu/ulan/500024257,data,http://www.wikidata.org/entity/Q2572216,https://d-nb.info/gnd/11761744X
1,"Danton, F",active 19th century,person,,,,,,
1,"Elias, Isaac",active 1620,person,,,,,,
1,"Bosschaert, Ambrosius",1609-1645,person,,,,,,
1,"Gauntt, Jefferson",1806-1864,person,,,,,,
1,"Frosserd, L",active 19th century,person,,,,,,
1,"Summer, W. H",active 1835,person,,,,,,
1,"Lorenzi, Battista",1527-1594,person,http://id.loc.gov/authorities/names/n83224965,http://viaf.org/viaf/77162687,http://vocab.getty.edu/ulan/500001164,data,http://www.wikidata.org/entity/Q1525885,https://d-nb.info/gnd/121090760
1,"Johnson, Sargent",1888-1967,person,http://id.loc.gov/authorities/names/n97070613,http://viaf.org/viaf/30377579,http://vocab.getty.edu/ulan/500028081,data,http://www.wikidata.org/entity/Q125653,https://d-nb.info/gnd/120850036
1,"Noble, Robert Heysham",active 1820-1861,person,,,,,,
1,"Boulanger, Louis-Alexis",1800-1874,person,http://id.loc.gov/authorities/names/no99042133,http://viaf.org/viaf/34090830,,data,http://www.wikidata.org/entity/Q10321229,
1,"Andreotti, Libero",1875-1933,person,http://id.loc.gov/authorities/names/n50025203,http://viaf.org/viaf/47601403,http://vocab.getty.edu/ulan/500023375,data,http://www.wikidata.org/entity/Q1347871,https://d-nb.info/gnd/120799332
1,"Wille, Johann Georg",1715-1808,person,http://id.loc.gov/authorities/names/n87896083,http://viaf.org/viaf/316731768,http://vocab.getty.edu/ulan/500019339,data,http://www.wikidata.org/entity/Q509724,https://d-nb.info/gnd/118841378
1,"Rouard, Georges Jean Baptiste",active 19th century,person,,,,,,
1,Monogrammist J.N,active 1788,person,,,,,,
1,"Lund, Johan Ludvig Gebhard",1777-1867,person,,,,,,
1,"David, Lorene",1897-,person,,,,,,
1,"Knapp, J. B",active 1849,person,,,,,,
1,"Angell, Helen Cordelia",1847-1884,person,,,,,,
1,"Walkley, D. B",,person,,,,,,
1,"Andriessen, Richard",1856-1910,person,http://id.loc.gov/authorities/names/no93001777,http://viaf.org/viaf/2037801,http://vocab.getty.edu/ulan/500199231,data,http://www.wikidata.org/entity/Q94653618,https://d-nb.info/gnd/1078976406
1,"March, Vernon",active 1915,person,,,,,,
1,"Crignier, Louis",1790-1824,person,,,,,,
1,"Altena, Martinus van Regteren",1866-1908,person,,,,,,
1,"Gyselaer, Philip",active 1634-1635,person,,,,,,
1,"Neve, Peter de",active 1600,person,,,,,,
1,"Garri, Giorgio",-c.1731,person,,,,,,
1,"Subic, Jurij",1855-1890,person,,,,,,
1,"Numa, Pierre",,person,http://id.loc.gov/authorities/names/n97864341,http://viaf.org/viaf/78080201,,data,http://www.wikidata.org/entity/Q18508606,
1,"Focus, Georges",1641-1708,person,http://id.loc.gov/authorities/names/no2018162324,http://viaf.org/viaf/282386,http://vocab.getty.edu/ulan/500018053,data,http://www.wikidata.org/entity/Q43265302,https://d-nb.info/gnd/188440542
1,"Fontebuoni, Anastasio",approximately 1580-1626,person,http://id.loc.gov/authorities/names/no2007009595,http://viaf.org/viaf/66240375,http://vocab.getty.edu/ulan/500029943,data,http://www.wikidata.org/entity/Q3615087,https://d-nb.info/gnd/128416882
1,"Uwins, Thomas",1782-1857,person,http://id.loc.gov/authorities/names/n87934469,http://viaf.org/viaf/47025900,http://vocab.getty.edu/ulan/500005245,data,http://www.wikidata.org/entity/Q7794639,https://d-nb.info/gnd/103064508
1,"Buland, Eugène",1852-1926,person,http://id.loc.gov/authorities/names/no2008046163,http://viaf.org/viaf/27338444,http://vocab.getty.edu/ulan/500007454,data,http://www.wikidata.org/entity/Q1684806,https://d-nb.info/gnd/133943607
1,Muneret,active 1815,person,,,,,,
1,"Wirgman, Theodore Blake",1849-1925,person,,,,,,
1,"Wedgwood, C",active 1936,person,,,,,,
1,"Leander, Christian Reder",1656-1729,person,,,,,,
1,"Marshall, Nevil",active 1920,person,,,,,,
1,"Addison, William Grylls",-1904,person,,,,,,
1,"Troppa, Girolamo",active approximately 1700,person,,,,,,
1,"Florence, Mary",1857-1954,person,,,,,,
1,"Hugenholtz, Arina",1851-,person,,,,,,
1,"Wechinger, Hieronymus",active 1571-1594,person,,,,,,
1,"Jelfe, W",active 18th century?,person,,,,,,
1,"Tresguerras, Francisco Eduardo",1759-1833,person,http://id.loc.gov/authorities/names/n2001004222,http://viaf.org/viaf/23939282,http://vocab.getty.edu/ulan/500100179,data,http://www.wikidata.org/entity/Q351898,https://d-nb.info/gnd/1146682654
1,"Strode, Esther",active 1833,person,,,,,,
1,"Backhuijzen, Gerrit",1721-1760,person,,,,,,
1,"Beigel, John",active 1855,person,,,,,,
1,"Paulucci, Enrico",1901-1999,person,http://id.loc.gov/authorities/names/n79135113,http://viaf.org/viaf/14778723,http://vocab.getty.edu/ulan/500479135,data,http://www.wikidata.org/entity/Q3725977,https://d-nb.info/gnd/119245817
1,Galli,active 1835,person,,,,,,
1,Becker Limner,active approximately 1830,person,,,,,,
1,"Ferruzzi, Roberto",1853-,person,,,,,,
1,"Seaman, Emery",active 1853-1854,person,,,,,,
1,"Johns, Ambrose Bowden",1776-1859,person,,,,,,
1,"Huber, F",active 1877,person,,,,,,
1,"Yates, Julie Chamberlain",-1929,person,,,,,,
1,"Wall, A. Bryan",active 1940,person,,,,,,
1,"Berend-Corinth, Charlotte",1880-1967,person,http://id.loc.gov/authorities/names/n80125294,http://viaf.org/viaf/36998031,http://vocab.getty.edu/ulan/500008039,data,http://www.wikidata.org/entity/Q215045,https://d-nb.info/gnd/118655809
1,"Paillet, Antoine",1626-1701,person,,,,,,
1,"Nomellini, Plinio",1866-1943,person,http://id.loc.gov/authorities/names/n78086810,http://viaf.org/viaf/29574103,http://vocab.getty.edu/ulan/500009106,data,http://www.wikidata.org/entity/Q589062,https://d-nb.info/gnd/118912429
1,"Browne, Hablot Knight",1815-1882,person,http://id.loc.gov/authorities/names/n50042827,http://viaf.org/viaf/54219103,http://vocab.getty.edu/ulan/500018295,data,http://www.wikidata.org/entity/Q2737410,https://d-nb.info/gnd/11866025X
1,"Garafulic, Lily",1914-2012,person,,,,,,
1,"Bruyn, Johannes Cornelis de",-approximately 1828,person,,,,,,
1,"H. C., Monogrammist",active 17th century,person,,,,,,
1,"Pfuhle, Fritz August",1878-,person,,,,,,
1,"Erlanger, Catherine d'",active 1931-,person,,,,,,
1,"Giraud, Charles",1819-1892,person,,,,,,
1,"Bailey, I",active 1858,person,,,,,,
1,"Hardwick, John Jessop",1831-1917,person,http://id.loc.gov/authorities/names/nr92028439,http://viaf.org/viaf/56476160,http://vocab.getty.edu/ulan/500030321,data,http://www.wikidata.org/entity/Q21462065,
1,"Tortebat, François",-1690,person,http://id.loc.gov/authorities/names/nr2002000010,http://viaf.org/viaf/100197695,http://vocab.getty.edu/ulan/500111901,data,http://www.wikidata.org/entity/Q21638792,https://d-nb.info/gnd/143515470
1,"Westwater, Robert H",active 1935,person,,,,,,
1,"Phelan, Harold L",1881-,person,,,,,,
1,"Giovenone, Giuseppe",1524-,person,,,,,,
1,"Fernández Cavada, Federico",1831-1871,person,http://id.loc.gov/authorities/names/n84238152,http://viaf.org/viaf/75269824,,data,http://www.wikidata.org/entity/Q5440995,
1,"Bell, Robert Purves",1841-1931,person,,,,,,
1,"Sée, Mathilde",active approximately 1923-1934,person,,,,,,
1,"Church, C",active 1827,person,,,,,,
1,"Ozanne, Nicolas-Marie",1728-1811,person,http://id.loc.gov/authorities/names/nr93040713,http://viaf.org/viaf/68976071,http://vocab.getty.edu/ulan/500024839,data,http://www.wikidata.org/entity/Q3340646,https://d-nb.info/gnd/122232054
1,"Beckwith, James",1904-,person,,,,,,
1,"Cabrera Cantó, Fernando",1866-1937,person,http://id.loc.gov/authorities/names/no2016132000,http://viaf.org/viaf/86924136,http://vocab.getty.edu/ulan/500035457,data,http://www.wikidata.org/entity/Q4892802,
1,"Bellegambe, Jean",active 1617-1621,person,http://id.loc.gov/authorities/names/no97055597,http://viaf.org/viaf/74731162,http://vocab.getty.edu/ulan/500023570,data,http://www.wikidata.org/entity/Q932136,https://d-nb.info/gnd/12229744X
1,"Zanin, Francesco",active 1855-1888,person,http://id.loc.gov/authorities/names/no2008084310,http://viaf.org/viaf/63820497,,data,,
1,"Cartwright, Joseph",active 1789-1829,person,,,,,,
1,"Abbiati, Filippo",1640-1715,person,http://id.loc.gov/authorities/names/nr89015713,http://viaf.org/viaf/55369173,http://vocab.getty.edu/ulan/500127903,data,http://www.wikidata.org/entity/Q576866,https://d-nb.info/gnd/135657083
1,"Thecla, Julia",1896-1973,person,http://id.loc.gov/authorities/names/n86002161,http://viaf.org/viaf/33469583,http://vocab.getty.edu/ulan/500342294,data,http://www.wikidata.org/entity/Q6306789,
1,"Quaglia, Ferdinando",1780-1853,person,http://id.loc.gov/authorities/names/no2013028356,http://viaf.org/viaf/223778006,http://vocab.getty.edu/ulan/500015796,data,http://www.wikidata.org/entity/Q5444884,https://d-nb.info/gnd/174329547
1,"Arlaud, Louis Ami",1751-1829,person,,,,,,
1,"Kenderdine, Augustus Frederick",1870-1947,person,,,,,,
1,"Laing, James Garden",1852-1915,person,http://id.loc.gov/authorities/names/nr92032764,http://viaf.org/viaf/61410746,http://vocab.getty.edu/ulan/500016700,data,http://www.wikidata.org/entity/Q24170497,
1,"West, Robert",-1770,person,,,,,,
1,"Pratt, W",active 1726-1761,person,,,,,,
1,"Fasolo, Bernardino",1489-1526,person,,,,,,
1,"Rutxhiel, Henri Joseph",1775-1837,person,,,,,,
1,"Villot, Frédéric",1809-1875,person,http://id.loc.gov/authorities/names/nr2006031124,http://viaf.org/viaf/24733526,http://vocab.getty.edu/ulan/500109533,data,http://www.wikidata.org/entity/Q3090265,https://d-nb.info/gnd/1055268669
1,"Baumgartner, Johann Wolfgang",1712-1761,person,http://id.loc.gov/authorities/names/n83142456,http://viaf.org/viaf/95371770,http://vocab.getty.edu/ulan/500024933,data,http://www.wikidata.org/entity/Q261859,https://d-nb.info/gnd/118507621
1,"Jespers, Oscar",1887-1970,person,,,,,,
1,"Prickett, R. P",,person,,,,,,
1,"Guttenbrunn, Ludwig",,person,http://id.loc.gov/authorities/names/nr93044391,http://viaf.org/viaf/22020323,http://vocab.getty.edu/ulan/500031905,data,http://www.wikidata.org/entity/Q3266227,https://d-nb.info/gnd/129786470
1,"Harrington, Joseph",1841-1900,person,,,,,,
1,"Bulthuis, Jan",1750-1801,person,,,,,,
1,"Stuart, R.T",active 19th Century (?),person,,,,,,
1,"Chabry, Léonce",1832-1883,person,,,,,,
1,"Serrur, Henry Auguste Calixte César",1794-1865,person,,,,,,
1,"Merk, Eduard",1859-1888,person,,,,,,
1,Morales,active 19th century,person,,,,,,
1,"Vera, Paul",1882-1957,person,http://id.loc.gov/authorities/names/no2006012103,http://viaf.org/viaf/10952131,http://vocab.getty.edu/ulan/500226048,data,http://www.wikidata.org/entity/Q23619387,https://d-nb.info/gnd/130421448
1,"Rattray, Wellwood",1849-1902,person,,,,,,
1,"Viani, Lorenzo",1882-1936,person,http://id.loc.gov/authorities/names/n79113005,http://viaf.org/viaf/69011339,http://vocab.getty.edu/ulan/500012582,data,http://www.wikidata.org/entity/Q3837108,https://d-nb.info/gnd/118804367
1,"Wotherspoon, William Wallace",1821-1888,person,,,,,,
1,"Hely, Wilhelm",1863-,person,,,,,,
1,"O'Neil, Hugh",1784-1824,person,,,,,,
1,"Bartoo, Catherine R",1876-,person,,,,,,
1,"Albert, Joseph",1886-1981,person,,,,,,
1,"Ceriggi, A. F",active 19th century,person,,,,,,
1,"Fautrier, Jean",1898-1964,person,http://id.loc.gov/authorities/names/n85032582,http://viaf.org/viaf/66467022,http://vocab.getty.edu/ulan/500002013,data,http://www.wikidata.org/entity/Q537838,https://d-nb.info/gnd/11853212X
1,"Clinger, Maximilaen",active 1639,person,,,,,,
1,"Boyle, W",active approximately 1845,person,,,,,,
1,"De Ghizé, Eleanor",active 1940,person,,,,,,
1,"Stimmer, Gideon",1545-1577 or 1578,person,,,,,,
1,"Papperitz, Friedrich Georg",1846-1918,person,,,,,,
1,"Riviere, Henry Parsons",1811-1888,person,http://id.loc.gov/authorities/names/nr94019782,http://viaf.org/viaf/54030552,http://vocab.getty.edu/ulan/500029693,data,http://www.wikidata.org/entity/Q18534176,
1,"Saint Non, Jean Claude Richard de",1727-1791,person,http://id.loc.gov/authorities/names/n50027103,http://viaf.org/viaf/59217922,http://vocab.getty.edu/ulan/500000840,data,http://www.wikidata.org/entity/Q2305074,https://d-nb.info/gnd/119148226
1,"Murray, Henry John",-1882,person,,,,,,
1,"Malbranche, Louis Claude",1790-1838,person,http://id.loc.gov/authorities/names/nr2002011992,http://viaf.org/viaf/5201808,http://vocab.getty.edu/ulan/500079629,data,http://www.wikidata.org/entity/Q3260441,https://d-nb.info/gnd/123928702
1,"Libert, Georg Emil",1820-1908,person,,,,,,
1,"Mondzain, Simon",1890-1979,person,http://id.loc.gov/authorities/names/nr2002011393,http://viaf.org/viaf/29467802,http://vocab.getty.edu/ulan/500088316,data,http://www.wikidata.org/entity/Q3484387,https://d-nb.info/gnd/1013453085
1,"Caletti, Giuseppe",approximately 1600-approximately 166?,person,http://id.loc.gov/authorities/names/no2015086654,http://viaf.org/viaf/2743062,http://vocab.getty.edu/ulan/500006705,data,http://www.wikidata.org/entity/Q3108002,https://d-nb.info/gnd/121433706
